image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
corn01.jpg,objects,natural,0,,2back,159,1
computermouse02b.jpg,objects,manmade,0,,2back,159,1
fryingpan01.jpg,objects,manmade,0,,2back,159,1
CFD-LF-231-260-N.jpg,faces,female,1,,2back,159,1
apple03a.jpg,objects,natural,1,,2back,159,1
CFD-LF-231-260-N.jpg,faces,female,1,,2back,159,2
apple03a.jpg,objects,natural,1,,2back,159,2
saw01b.jpg,objects,manmade,0,,2back,159,1
interiorconcert01..jpg,scenes,manmade,0,,2back,159,1
oyster01.jpg,objects,natural,0,,2back,159,1
kettle01.jpg,objects,manmade,0,,2back,159,1
CFD-AM-208-143-N.jpg,faces,male,1,,2back,159,1
englishcucumber.jpg,objects,natural,0,,2back,159,1
CFD-AM-208-143-N.jpg,faces,male,1,,2back,159,2
boat.jpg,objects,manmade,1,,2back,159,1
canyon_25_01_askl.jpg,scenes,natural,0,,2back,159,1
boat.jpg,objects,manmade,1,,2back,159,2
CFD-LF-202-065-N.jpg,faces,female,0,,2back,159,1
CFD-BF-251-211-N.jpg,faces,female,0,,2back,159,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,0,,2back,159,1
CFD-BM-021-021-N.jpg,faces,male,0,,2back,159,1
CFD-WF-027-003-N.jpg,faces,female,0,,2back,159,1
noisemaker.jpg,objects,manmade,0,,2back,159,1
CFD-BM-216-088-N.jpg,faces,male,0,,2back,159,1
LeMeridien-Bar.jpg,scenes,manmade,1,,2back,159,1
land145.jpg,scenes,natural,1,,2back,159,1
LeMeridien-Bar.jpg,scenes,manmade,1,,2back,159,2
land145.jpg,scenes,natural,1,,2back,159,2
weight04c.jpg,objects,manmade,1,,2back,159,1
plant09.jpg,objects,natural,0,,2back,159,1
weight04c.jpg,objects,manmade,1,,2back,159,2
seal.jpg,objects,natural,0,,2back,159,1
CFD-BF-225-192-N.jpg,faces,female,0,,2back,159,1
scale01b.jpg,objects,manmade,0,,2back,159,1
CFD-WM-015-002-N.jpg,faces,male,1,,2back,159,1
int347.jpg,scenes,manmade,0,,2back,159,1
CFD-WM-015-002-N.jpg,faces,male,1,,2back,159,2
lock04b.jpg,objects,manmade,0,,2back,159,1
tablesaw.jpg,objects,manmade,1,,2back,159,1
CFD-AM-239-147-N.jpg,faces,male,0,,2back,159,1
tablesaw.jpg,objects,manmade,1,,2back,159,2
safetypin.jpg,objects,manmade,1,,2back,159,1
scarf.jpg,objects,manmade,0,,2back,159,1
safetypin.jpg,objects,manmade,1,,2back,159,2
CFD-AF-234-208-N.jpg,faces,female,0,,2back,159,1
CFD-BM-013-002-N.jpg,faces,male,0,,2back,159,1
08Trees.jpg,scenes,natural,0,,2back,159,1
CFD-LM-216-082-N.jpg,faces,male,0,,2back,159,1
151815.jpg,scenes,manmade,0,,2back,159,1
CFD-LF-201-035-N.jpg,faces,female,0,,2back,159,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,2back,159,1
CFD-AM-232-251-N.jpg,faces,male,0,,2back,159,1
FreeFoto_coast_2_13.jpg,scenes,natural,0,,2back,159,1
cdmc1145.jpg,scenes,manmade,1,,2back,159,1
CFD-LF-210-220-N.jpg,faces,female,0,,2back,159,1
cdmc1145.jpg,scenes,manmade,1,,2back,159,2
whaleshark.jpg,objects,natural,1,,2back,159,1
morrison-garden.jpg,scenes,manmade,1,,2back,159,1
whaleshark.jpg,objects,natural,1,,2back,159,2
morrison-garden.jpg,scenes,manmade,1,,2back,159,2
CFD-WF-026-002-N.jpg,faces,female,0,,2back,159,1
WMP0005237_P.jpg,scenes,natural,0,,2back,159,1
CFD-AM-228-214-N.jpg,faces,male,1,,2back,159,1
CFD-LF-209-072-N.jpg,faces,female,0,,2back,159,1
CFD-AM-228-214-N.jpg,faces,male,1,,2back,159,2
CFD-WM-220-068-N.jpg,faces,male,0,,2back,159,1
CFD-BM-217-082-N.jpg,faces,male,0,,2back,159,1
CFD-LM-221-216-N.jpg,faces,male,0,,2back,159,1
restau.04.jpg,scenes,manmade,0,,2back,159,1
CFD-BF-031-002-N.jpg,faces,female,1,,2back,159,1
kiwi02.jpg,objects,natural,0,,2back,159,1
CFD-BF-031-002-N.jpg,faces,female,1,,2back,159,2
15909-pool-area.jpg,scenes,manmade,1,,2back,159,1
peanut02.jpg,objects,natural,0,,2back,159,1
15909-pool-area.jpg,scenes,manmade,1,,2back,159,2
field_05_05_ask.jpg,scenes,natural,1,,2back,159,1
FreeFoto_beach_24_45.jpg,scenes,natural,1,,2back,159,1
field_05_05_ask.jpg,scenes,natural,1,,2back,159,2
FreeFoto_beach_24_45.jpg,scenes,natural,1,,2back,159,2
land645.jpg,scenes,natural,1,,2back,159,1
egg02.jpg,objects,natural,1,,2back,159,1
land645.jpg,scenes,natural,1,,2back,159,2
egg02.jpg,objects,natural,1,,2back,159,2
warehouse-002.jpg,scenes,manmade,1,,2back,159,1
spacerocket.jpg,objects,manmade,0,,2back,159,1
warehouse-002.jpg,scenes,manmade,1,,2back,159,2
bath.jpg,scenes,manmade,0,,2back,159,1
smallsp007.jpg,scenes,manmade,0,,2back,159,1
vulture.jpg,objects,natural,0,,2back,159,1
CFD-BF-003-003-N.jpg,faces,female,0,,2back,159,1
CFD-BF-238-190-N.jpg,faces,female,0,,2back,159,1
226513073_9c7038891f.jpg,scenes,manmade,0,,2back,159,1
calanques_01_10_google.jpg,scenes,natural,0,,2back,159,1
CFD-WF-005-010-N.jpg,faces,female,1,,2back,159,1
blueberry01.jpg,objects,natural,0,,2back,159,1
