image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
va_02_03_7115_16_l.jpg,scenes,manmade,1,,2back,63,1
WilliamsStreamOutlet1.jpg,scenes,natural,0,,2back,63,1
va_02_03_7115_16_l.jpg,scenes,manmade,1,,2back,63,2
fishinghook01b.jpg,objects,manmade,1,,2back,63,1
CFD-AF-219-106-N.jpg,faces,female,0,,2back,63,1
fishinghook01b.jpg,objects,manmade,1,,2back,63,2
CFD-WM-015-002-N.jpg,faces,male,0,,2back,63,1
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,63,1
macaque.jpg,objects,natural,0,,2back,63,1
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,63,2
CFD-BF-019-001-N.jpg,faces,female,1,,2back,63,1
thumbtack02a.jpg,objects,manmade,0,,2back,63,1
CFD-BF-019-001-N.jpg,faces,female,1,,2back,63,2
mb_0494.jpg,scenes,natural,0,,2back,63,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,0,,2back,63,1
sieve03b.jpg,objects,manmade,0,,2back,63,1
build857.jpg,scenes,manmade,0,,2back,63,1
eagle.jpg,objects,natural,0,,2back,63,1
CFD-BM-242-233-N.jpg,faces,male,1,,2back,63,1
CFD-WM-249-239-N.jpg,faces,male,1,,2back,63,1
CFD-BM-242-233-N.jpg,faces,male,1,,2back,63,2
CFD-WM-249-239-N.jpg,faces,male,1,,2back,63,2
calanques_22_13_altavista.jpg,scenes,natural,0,,2back,63,1
breadslice.jpg,objects,manmade,0,,2back,63,1
CFD-BF-225-192-N.jpg,faces,female,0,,2back,63,1
CFD-WF-237-067-N.jpg,faces,female,0,,2back,63,1
jeep.jpg,objects,manmade,0,,2back,63,1
CFD-AF-200-228-N.jpg,faces,female,1,,2back,63,1
r_251092.jpg,scenes,natural,1,,2back,63,1
CFD-AF-200-228-N.jpg,faces,female,1,,2back,63,2
r_251092.jpg,scenes,natural,1,,2back,63,2
CFD-BF-001-025-N.jpg,faces,female,0,,2back,63,1
apple04.jpg,objects,natural,1,,2back,63,1
CFD-BF-047-003-N.jpg,faces,female,0,,2back,63,1
apple04.jpg,objects,natural,1,,2back,63,2
drum03.jpg,objects,manmade,0,,2back,63,1
toaster02.jpg,objects,manmade,0,,2back,63,1
grocery.jpg,scenes,manmade,0,,2back,63,1
Witton_playground.jpg,scenes,manmade,0,,2back,63,1
lynx01.jpg,objects,natural,0,,2back,63,1
CFD-BF-038-037-N.jpg,faces,female,1,,2back,63,1
amphitheater.jpg,scenes,manmade,0,,2back,63,1
CFD-BF-038-037-N.jpg,faces,female,1,,2back,63,2
walnut01b.jpg,objects,natural,1,,2back,63,1
greenonion.jpg,objects,natural,0,,2back,63,1
walnut01b.jpg,objects,natural,1,,2back,63,2
AT-98-3-0944-36_l.jpg,scenes,manmade,0,,2back,63,1
NA004783.jpg,scenes,natural,0,,2back,63,1
giftbag01a.jpg,objects,manmade,1,,2back,63,1
CFD-WM-031-003-N.jpg,faces,male,0,,2back,63,1
giftbag01a.jpg,objects,manmade,1,,2back,63,2
Cemetery-871.jpg,scenes,manmade,0,,2back,63,1
ram.jpg,objects,natural,1,,2back,63,1
CFD-LF-254-125-N.jpg,faces,female,0,,2back,63,1
ram.jpg,objects,natural,1,,2back,63,2
paloduro02.jpg,scenes,natural,0,,2back,63,1
overalls.jpg,objects,manmade,1,,2back,63,1
CFD-BM-232-213-N.jpg,faces,male,1,,2back,63,1
overalls.jpg,objects,manmade,1,,2back,63,2
CFD-BM-232-213-N.jpg,faces,male,1,,2back,63,2
sturgeon.jpg,objects,natural,0,,2back,63,1
canyon_25_04_askl.jpg,scenes,natural,1,,2back,63,1
CFD-WM-253-119-N.jpg,faces,male,0,,2back,63,1
canyon_25_04_askl.jpg,scenes,natural,1,,2back,63,2
almond.jpg,objects,natural,0,,2back,63,1
FreeFoto_beach_24_43.jpg,scenes,natural,1,,2back,63,1
CFD-AM-202-079-N.jpg,faces,male,0,,2back,63,1
FreeFoto_beach_24_43.jpg,scenes,natural,1,,2back,63,2
calanques_17_05_google.jpg,scenes,natural,0,,2back,63,1
pecan02.jpg,objects,natural,1,,2back,63,1
int637.jpg,scenes,manmade,0,,2back,63,1
pecan02.jpg,objects,natural,1,,2back,63,2
CFD-LF-201-035-N.jpg,faces,female,0,,2back,63,1
natu3.jpg,scenes,natural,0,,2back,63,1
poolnet.jpg,objects,manmade,0,,2back,63,1
teapot.jpg,objects,manmade,0,,2back,63,1
level01a.jpg,objects,manmade,0,,2back,63,1
CFD-WF-005-010-N.jpg,faces,female,0,,2back,63,1
CFD-BM-030-003-N.jpg,faces,male,0,,2back,63,1
bluejay.jpg,objects,natural,0,,2back,63,1
CFD-WM-212-097-N.jpg,faces,male,0,,2back,63,1
cantaloupe02.jpg,objects,natural,1,,2back,63,1
CFD-WF-013-003-N.jpg,faces,female,0,,2back,63,1
cantaloupe02.jpg,objects,natural,1,,2back,63,2
CFD-BM-041-035-N.jpg,faces,male,0,,2back,63,1
rose.jpg,objects,natural,0,,2back,63,1
popo11.jpg,scenes,natural,0,,2back,63,1
index1.jpg,scenes,natural,0,,2back,63,1
lock04b.jpg,objects,manmade,0,,2back,63,1
CFD-BM-217-082-N.jpg,faces,male,1,,2back,63,1
CFD-WM-218-074-N.jpg,faces,male,0,,2back,63,1
CFD-BM-217-082-N.jpg,faces,male,1,,2back,63,2
CFD-BM-239-136-N.jpg,faces,male,0,,2back,63,1
CFD-WM-039-018-N.jpg,faces,male,0,,2back,63,1
classroom-001.jpg,scenes,manmade,1,,2back,63,1
interlockingbuildingblock01.jpg,objects,manmade,0,,2back,63,1
classroom-001.jpg,scenes,manmade,1,,2back,63,2
CFD-BM-241-235-N.jpg,faces,male,1,,2back,63,1
glassescase.jpg,objects,manmade,1,,2back,63,1
CFD-BM-241-235-N.jpg,faces,male,1,,2back,63,2
glassescase.jpg,objects,manmade,1,,2back,63,2
b_791051.jpg,scenes,manmade,0,,2back,63,1
CFD-WF-234-086-N.jpg,faces,female,1,,2back,63,1
urinal.jpg,objects,manmade,1,,2back,63,1
CFD-WF-234-086-N.jpg,faces,female,1,,2back,63,2
urinal.jpg,objects,manmade,1,,2back,63,2
tenniscourt-2.jpg,scenes,manmade,1,,2back,63,1
TunnelEntrance.jpg,scenes,manmade,0,,2back,63,1
tenniscourt-2.jpg,scenes,manmade,1,,2back,63,2
dormer.jpg,objects,manmade,0,,2back,63,1
CFD-BF-251-211-N.jpg,faces,female,0,,2back,63,1
englishcucumber.jpg,objects,natural,0,,2back,63,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,63,1
pickle01a.jpg,objects,natural,0,,2back,63,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,63,2
calanques_01_10_google.jpg,scenes,natural,0,,2back,63,1
CFD-BM-227-191-N.jpg,faces,male,0,,2back,63,1
grape01.jpg,objects,natural,0,,2back,63,1
archi151.jpg,scenes,manmade,1,,2back,63,1
cap01b.jpg,objects,manmade,1,,2back,63,1
archi151.jpg,scenes,manmade,1,,2back,63,2
cap01b.jpg,objects,manmade,1,,2back,63,2
FreeFoto_beach_8_23.jpg,scenes,natural,1,,2back,63,1
CFD-WM-244-003-N.jpg,faces,male,0,,2back,63,1
FreeFoto_beach_8_23.jpg,scenes,natural,1,,2back,63,2
bathroom0002.jpg,scenes,manmade,0,,2back,63,1
CFD-BF-005-001-N.jpg,faces,female,0,,2back,63,1
warehouse-002.jpg,scenes,manmade,1,,2back,63,1
CFD-BM-021-021-N.jpg,faces,male,0,,2back,63,1
warehouse-002.jpg,scenes,manmade,1,,2back,63,2
CFD-AF-245-143-N.jpg,faces,female,0,,2back,63,1
FreeFoto_castle_14_34.jpg,scenes,manmade,0,,2back,63,1
FreeFoto_coast_2_16.jpg,scenes,natural,0,,2back,63,1
hippopotamus.jpg,objects,natural,0,,2back,63,1
FreeFoto_forest_14_16.jpg,scenes,natural,0,,2back,63,1
CFD-BF-200-080-N.jpg,faces,female,1,,2back,63,1
226513073_9c7038891f.jpg,scenes,manmade,1,,2back,63,1
CFD-BF-200-080-N.jpg,faces,female,1,,2back,63,2
226513073_9c7038891f.jpg,scenes,manmade,1,,2back,63,2
locker.jpg,objects,manmade,0,,2back,63,1
CFD-WM-201-063-N.jpg,faces,male,0,,2back,63,1
CFD-AF-227-207-N.jpg,faces,female,0,,2back,63,1
scale01b.jpg,objects,manmade,0,,2back,63,1
CFD-BM-216-088-N.jpg,faces,male,1,,2back,63,1
CFD-WF-205-006-N.jpg,faces,female,1,,2back,63,1
CFD-BM-216-088-N.jpg,faces,male,1,,2back,63,2
CFD-WF-205-006-N.jpg,faces,female,1,,2back,63,2
full-tennis-court-and.jpg,scenes,manmade,0,,2back,63,1
vulture.jpg,objects,natural,0,,2back,63,1
int3.jpg,scenes,manmade,0,,2back,63,1
stream01_640.jpg,scenes,natural,0,,2back,63,1
flowerwreath.jpg,objects,natural,1,,2back,63,1
