image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
chessknight01.jpg,objects,manmade,0,,2back,28,1
locker.jpg,objects,manmade,1,,2back,28,1
CFD-WM-249-239-N.jpg,faces,male,0,,2back,28,1
locker.jpg,objects,manmade,1,,2back,28,2
CFD-WM-015-002-N.jpg,faces,male,0,,2back,28,1
computermouse02b.jpg,objects,manmade,1,,2back,28,1
shrimp.jpg,objects,natural,0,,2back,28,1
computermouse02b.jpg,objects,manmade,1,,2back,28,2
supermarche33-1.jpg,scenes,manmade,0,,2back,28,1
land680.jpg,scenes,natural,0,,2back,28,1
beach_11_02_ask.jpg,scenes,natural,0,,2back,28,1
hairclipper.jpg,objects,manmade,0,,2back,28,1
artichoke01a.jpg,objects,natural,0,,2back,28,1
hen.jpg,objects,natural,0,,2back,28,1
camping34.jpg,scenes,manmade,0,,2back,28,1
CFD-BF-201-080-N.jpg,faces,female,1,,2back,28,1
Icebergrce.jpg,scenes,natural,1,,2back,28,1
CFD-BF-201-080-N.jpg,faces,female,1,,2back,28,2
Icebergrce.jpg,scenes,natural,1,,2back,28,2
FreeFoto_forest_14_16.jpg,scenes,natural,0,,2back,28,1
cherrypicker.jpg,objects,manmade,1,,2back,28,1
grape02.jpg,objects,natural,0,,2back,28,1
cherrypicker.jpg,objects,manmade,1,,2back,28,2
ladybug02.jpg,objects,natural,0,,2back,28,1
scarf.jpg,objects,manmade,0,,2back,28,1
CFD-AF-227-207-N.jpg,faces,female,1,,2back,28,1
hoe.jpg,objects,manmade,0,,2back,28,1
CFD-AF-227-207-N.jpg,faces,female,1,,2back,28,2
gorilla.jpg,objects,natural,1,,2back,28,1
n457042.jpg,scenes,manmade,0,,2back,28,1
gorilla.jpg,objects,natural,1,,2back,28,2
scrubbingbrush04b.jpg,objects,manmade,0,,2back,28,1
sportsjersey.jpg,objects,manmade,1,,2back,28,1
CFD-LM-235-231-N.jpg,faces,male,1,,2back,28,1
sportsjersey.jpg,objects,manmade,1,,2back,28,2
CFD-LM-235-231-N.jpg,faces,male,1,,2back,28,2
CFD-BF-238-190-N.jpg,faces,female,0,,2back,28,1
senedd-construction-site-200803-th-2.jpg,scenes,manmade,1,,2back,28,1
chipmunk.jpg,objects,natural,0,,2back,28,1
senedd-construction-site-200803-th-2.jpg,scenes,manmade,1,,2back,28,2
CFD-BF-005-001-N.jpg,faces,female,0,,2back,28,1
CFD-AF-221-147-N.jpg,faces,female,1,,2back,28,1
CFD-WF-038-021-N.jpg,faces,female,0,,2back,28,1
CFD-AF-221-147-N.jpg,faces,female,1,,2back,28,2
CFD-WF-238-023-N.jpg,faces,female,1,,2back,28,1
paloduro02.jpg,scenes,natural,0,,2back,28,1
CFD-WF-238-023-N.jpg,faces,female,1,,2back,28,2
CFD-AM-235-241-N.jpg,faces,male,1,,2back,28,1
CFD-WM-201-063-N.jpg,faces,male,1,,2back,28,1
CFD-AM-235-241-N.jpg,faces,male,1,,2back,28,2
CFD-WM-201-063-N.jpg,faces,male,1,,2back,28,2
Witton_playground.jpg,scenes,manmade,1,,2back,28,1
calanques_01_05_google.jpg,scenes,natural,0,,2back,28,1
Witton_playground.jpg,scenes,manmade,1,,2back,28,2
CFD-LM-231-214-N.jpg,faces,male,0,,2back,28,1
amphitheater.jpg,scenes,manmade,0,,2back,28,1
watch03a.jpg,objects,manmade,0,,2back,28,1
nat457.jpg,scenes,natural,0,,2back,28,1
CFD-BM-239-136-N.jpg,faces,male,0,,2back,28,1
616739082_d546057033.jpg,scenes,manmade,0,,2back,28,1
big-blue-iceberg.jpg,scenes,natural,1,,2back,28,1
1684965730_e82d832010_b.jpg,scenes,manmade,0,,2back,28,1
big-blue-iceberg.jpg,scenes,natural,1,,2back,28,2
Qumran_Cave_4_interior_51-31tb_wr.jpg,scenes,natural,1,,2back,28,1
lectern02.jpg,objects,manmade,0,,2back,28,1
Qumran_Cave_4_interior_51-31tb_wr.jpg,scenes,natural,1,,2back,28,2
crique_09_16_altavista.jpg,scenes,natural,0,,2back,28,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,28,1
seafoodbuffet.jpg,scenes,manmade,1,,2back,28,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,28,2
seafoodbuffet.jpg,scenes,manmade,1,,2back,28,2
url3.jpg,scenes,manmade,0,,2back,28,1
hihat.jpg,objects,manmade,0,,2back,28,1
CFD-LF-209-072-N.jpg,faces,female,0,,2back,28,1
b_791051.jpg,scenes,manmade,1,,2back,28,1
scissors09.jpg,objects,manmade,0,,2back,28,1
b_791051.jpg,scenes,manmade,1,,2back,28,2
calanques_17_05_google.jpg,scenes,natural,0,,2back,28,1
watermelon01.jpg,objects,natural,0,,2back,28,1
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,0,,2back,28,1
pineapple01b.jpg,objects,natural,1,,2back,28,1
1217_2_1000BuroPerthConcertHall2.jpg,scenes,manmade,0,,2back,28,1
pineapple01b.jpg,objects,natural,1,,2back,28,2
4513626754.jpg,scenes,manmade,0,,2back,28,1
12first_campsite.jpg,scenes,manmade,0,,2back,28,1
bost361.jpg,scenes,manmade,0,,2back,28,1
446598270_7894706047.jpg,scenes,natural,0,,2back,28,1
564245313_78f70e3a10.jpg,scenes,manmade,0,,2back,28,1
flugglehorn.jpg,objects,manmade,0,,2back,28,1
CFD-LF-247-051-N.jpg,faces,female,0,,2back,28,1
CFD-BM-218-132-N.jpg,faces,male,0,,2back,28,1
baguette02b.jpg,objects,manmade,1,,2back,28,1
wheel01.jpg,objects,manmade,0,,2back,28,1
baguette02b.jpg,objects,manmade,1,,2back,28,2
CFD-BM-015-015-N.jpg,faces,male,0,,2back,28,1
CFD-BF-031-002-N.jpg,faces,female,0,,2back,28,1
BottomofCave.jpg,scenes,natural,1,,2back,28,1
CFD-LM-202-072-N.jpg,faces,male,0,,2back,28,1
BottomofCave.jpg,scenes,natural,1,,2back,28,2
n213075.jpg,scenes,natural,1,,2back,28,1
CFD-WF-209-052-N.jpg,faces,female,1,,2back,28,1
n213075.jpg,scenes,natural,1,,2back,28,2
CFD-WF-209-052-N.jpg,faces,female,1,,2back,28,2
butterfly.jpg,objects,natural,0,,2back,28,1
leaf03b.jpg,objects,natural,0,,2back,28,1
FreeFoto_forest_2_48.jpg,scenes,natural,1,,2back,28,1
FreeFoto_coast_2_16.jpg,scenes,natural,0,,2back,28,1
FreeFoto_forest_2_48.jpg,scenes,natural,1,,2back,28,2
perfume01a.jpg,objects,manmade,1,,2back,28,1
electricguitar01.jpg,objects,manmade,0,,2back,28,1
perfume01a.jpg,objects,manmade,1,,2back,28,2
CFD-WM-228-065-N.jpg,faces,male,1,,2back,28,1
CFD-BM-253-004-N.jpg,faces,male,0,,2back,28,1
CFD-WM-228-065-N.jpg,faces,male,1,,2back,28,2
brusselssprout.jpg,objects,natural,0,,2back,28,1
CFD-LF-202-065-N.jpg,faces,female,0,,2back,28,1
CFD-LF-254-125-N.jpg,faces,female,0,,2back,28,1
CFD-WM-234-118-N.jpg,faces,male,0,,2back,28,1
bolt01b.jpg,objects,manmade,0,,2back,28,1
canyon_02_03_ask.jpg,scenes,natural,0,,2back,28,1
whaleshark.jpg,objects,natural,0,,2back,28,1
CFD-BF-010-001-N.jpg,faces,female,0,,2back,28,1
star.jpg,objects,natural,1,,2back,28,1
sturgeon.jpg,objects,natural,1,,2back,28,1
star.jpg,objects,natural,1,,2back,28,2
sturgeon.jpg,objects,natural,1,,2back,28,2
CFD-AM-232-251-N.jpg,faces,male,0,,2back,28,1
vulture.jpg,objects,natural,1,,2back,28,1
forest_01_01_google.jpg,scenes,natural,0,,2back,28,1
vulture.jpg,objects,natural,1,,2back,28,2
seashell01.jpg,objects,natural,1,,2back,28,1
CFD-BF-226-119-N.jpg,faces,female,0,,2back,28,1
seashell01.jpg,objects,natural,1,,2back,28,2
CFD-LF-227-054-N.jpg,faces,female,0,,2back,28,1
CFD-BM-230-232-N.jpg,faces,male,0,,2back,28,1
FreeFoto_house_15_36.jpg,scenes,manmade,0,,2back,28,1
Off-Library.jpg,scenes,manmade,0,,2back,28,1
toucan.jpg,objects,natural,0,,2back,28,1
rattle.jpg,objects,manmade,0,,2back,28,1
CFD-BM-236-248-N.jpg,faces,male,0,,2back,28,1
CFD-LM-239-075-N.jpg,faces,male,1,,2back,28,1
CFD-BM-242-233-N.jpg,faces,male,0,,2back,28,1
CFD-LM-239-075-N.jpg,faces,male,1,,2back,28,2
CFD-BM-031-003-N.jpg,faces,male,1,,2back,28,1
TunnelEntrance.jpg,scenes,manmade,1,,2back,28,1
CFD-BM-031-003-N.jpg,faces,male,1,,2back,28,2
TunnelEntrance.jpg,scenes,manmade,1,,2back,28,2
CFD-AF-245-143-N.jpg,faces,female,0,,2back,28,1
CFD-WF-022-017-N.jpg,faces,female,0,,2back,28,1
porcupine.jpg,objects,natural,0,,2back,28,1
beach_02_10_yahoo.jpg,scenes,natural,0,,2back,28,1
CFD-LF-239-148-N.jpg,faces,female,1,,2back,28,1
CFD-AM-215-120-N.jpg,faces,male,0,,2back,28,1
CFD-LF-239-148-N.jpg,faces,female,1,,2back,28,2
pecan03c.jpg,objects,natural,0,,2back,28,1
CFD-AF-201-060-N.jpg,faces,female,0,,2back,28,1
natu3.jpg,scenes,natural,0,,2back,28,1
safetypin.jpg,objects,manmade,0,,2back,28,1
CFD-AF-207-023-N.jpg,faces,female,0,,2back,28,1
Coastal-caveinchalkwithrubble.jpg,scenes,natural,0,,2back,28,1
rhinoceros01.jpg,objects,natural,0,,2back,28,1
pitchfork.jpg,objects,manmade,0,,2back,28,1
CFD-LF-213-079-N.jpg,faces,female,0,,2back,28,1
CFD-BM-021-021-N.jpg,faces,male,1,,2back,28,1
CFD-WF-008-002-N.jpg,faces,female,0,,2back,28,1
CFD-BM-021-021-N.jpg,faces,male,1,,2back,28,2
date.jpg,objects,natural,0,,2back,28,1
CFD-LF-220-120-N.jpg,faces,female,0,,2back,28,1
glasses01b.jpg,objects,manmade,0,,2back,28,1
cdmc1143.jpg,scenes,manmade,1,,2back,28,1
apple03a.jpg,objects,natural,0,,2back,28,1
cdmc1143.jpg,scenes,manmade,1,,2back,28,2
room.jpg,scenes,manmade,0,,2back,28,1
CFD-LF-233-277-N.jpg,faces,female,0,,2back,28,1
caulking.jpg,objects,manmade,0,,2back,28,1
CFD-LF-241-188-N.jpg,faces,female,0,,2back,28,1
index1.jpg,scenes,natural,1,,2back,28,1
pinecone02b.jpg,objects,natural,0,,2back,28,1
index1.jpg,scenes,natural,1,,2back,28,2
CFD-BM-227-191-N.jpg,faces,male,1,,2back,28,1
cleaver01.jpg,objects,manmade,0,,2back,28,1
CFD-BM-227-191-N.jpg,faces,male,1,,2back,28,2
CFD-BM-036-003-N.jpg,faces,male,1,,2back,28,1
CFD-BF-003-003-N.jpg,faces,female,0,,2back,28,1
CFD-BM-036-003-N.jpg,faces,male,1,,2back,28,2
CFD-BF-234-167-N.jpg,faces,female,0,,2back,28,1
CFD-AF-219-106-N.jpg,faces,female,0,,2back,28,1
pb_99_1_0532_33_l.jpg,scenes,manmade,1,,2back,28,1
canyon_26_02_askl.jpg,scenes,natural,1,,2back,28,1
pb_99_1_0532_33_l.jpg,scenes,manmade,1,,2back,28,2
canyon_26_02_askl.jpg,scenes,natural,1,,2back,28,2
studio643.jpg,scenes,manmade,1,,2back,28,1
gym07.jpg,scenes,manmade,0,,2back,28,1
studio643.jpg,scenes,manmade,1,,2back,28,2
CFD-WM-233-106-N.jpg,faces,male,0,,2back,28,1
CFD-WM-216-061-N.jpg,faces,male,0,,2back,28,1
pecan02.jpg,objects,natural,0,,2back,28,1
land645.jpg,scenes,natural,0,,2back,28,1
jeep.jpg,objects,manmade,0,,2back,28,1
CFD-WM-203-023-N.jpg,faces,male,1,,2back,28,1
PoolesCavern2A.jpg,scenes,natural,0,,2back,28,1
CFD-WM-203-023-N.jpg,faces,male,1,,2back,28,2
coffeebean.jpg,objects,natural,0,,2back,28,1
starfish01.jpg,objects,natural,0,,2back,28,1
CFD-AF-228-173-N.jpg,faces,female,0,,2back,28,1
full-tennis-court-and.jpg,scenes,manmade,0,,2back,28,1
CFD-BM-208-065-N.jpg,faces,male,0,,2back,28,1
BB-WA-Zillah-Teapot_Gas_Station.jpg,scenes,manmade,0,,2back,28,1
tent.jpg,objects,manmade,0,,2back,28,1
Tennisfacilities-1.jpg,scenes,manmade,0,,2back,28,1
plant05b.jpg,objects,natural,1,,2back,28,1
englishcucumber.jpg,objects,natural,0,,2back,28,1
plant05b.jpg,objects,natural,1,,2back,28,2
qtip.jpg,objects,manmade,0,,2back,28,1
mountain86.jpg,scenes,natural,0,,2back,28,1
pepper01.jpg,objects,natural,1,,2back,28,1
FreeFoto_beach_24_45.jpg,scenes,natural,0,,2back,28,1
pepper01.jpg,objects,natural,1,,2back,28,2
CFD-BF-019-001-N.jpg,faces,female,0,,2back,28,1
salon_front.jpg,scenes,manmade,1,,2back,28,1
FreeFoto_forest_13_49.jpg,scenes,natural,1,,2back,28,1
salon_front.jpg,scenes,manmade,1,,2back,28,2
FreeFoto_forest_13_49.jpg,scenes,natural,1,,2back,28,2
CFD-WM-029-023-N.jpg,faces,male,0,,2back,28,1
ginger.jpg,objects,natural,1,,2back,28,1
CFD-BF-254-201-N.jpg,faces,female,1,,2back,28,1
ginger.jpg,objects,natural,1,,2back,28,2
CFD-BF-254-201-N.jpg,faces,female,1,,2back,28,2
blackberry.jpg,objects,natural,1,,2back,28,1
level01a.jpg,objects,manmade,0,,2back,28,1
blackberry.jpg,objects,natural,1,,2back,28,2
CFD-WM-219-008-N.jpg,faces,male,1,,2back,28,1
