image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
saltshaker03b.jpg,objects,manmade,1,,1back,72,1
saltshaker03b.jpg,objects,manmade,1,,1back,72,2
4513626754.jpg,scenes,manmade,0,,1back,72,1
gaststaette1.jpg,scenes,manmade,0,,1back,72,1
peanut02.jpg,objects,natural,1,,1back,72,1
peanut02.jpg,objects,natural,1,,1back,72,2
CFD-AF-217-155-N.jpg,faces,female,0,,1back,72,1
breadslice.jpg,objects,manmade,0,,1back,72,1
CFD-AF-234-208-N.jpg,faces,female,1,,1back,72,1
CFD-AF-234-208-N.jpg,faces,female,1,,1back,72,2
CFD-BM-227-191-N.jpg,faces,male,0,,1back,72,1
CFD-WM-251-002-N.jpg,faces,male,0,,1back,72,1
land645.jpg,scenes,natural,1,,1back,72,1
land645.jpg,scenes,natural,1,,1back,72,2
ram.jpg,objects,natural,0,,1back,72,1
CFD-WF-001-003-N.jpg,faces,female,0,,1back,72,1
beach_02_10_yahoo.jpg,scenes,natural,0,,1back,72,1
CFD-LM-203-026-N.jpg,faces,male,0,,1back,72,1
int347.jpg,scenes,manmade,1,,1back,72,1
int347.jpg,scenes,manmade,1,,1back,72,2
teapot.jpg,objects,manmade,0,,1back,72,1
cdMC745.jpg,scenes,natural,0,,1back,72,1
pasture48.jpg,scenes,natural,1,,1back,72,1
pasture48.jpg,scenes,natural,1,,1back,72,2
a812069.jpg,scenes,manmade,0,,1back,72,1
pepper04b.jpg,objects,natural,0,,1back,72,1
cheetah.jpg,objects,natural,0,,1back,72,1
syringe01.jpg,objects,manmade,1,,1back,72,1
syringe01.jpg,objects,manmade,1,,1back,72,2
gift01.jpg,objects,manmade,1,,1back,72,1
gift01.jpg,objects,manmade,1,,1back,72,2
field_05_05_ask.jpg,scenes,natural,0,,1back,72,1
CFD-AF-216-106-N.jpg,faces,female,0,,1back,72,1
CFD-LM-216-082-N.jpg,faces,male,1,,1back,72,1
CFD-LM-216-082-N.jpg,faces,male,1,,1back,72,2
beach_26_07_flickr.jpg,scenes,natural,0,,1back,72,1
bazooka.jpg,objects,manmade,0,,1back,72,1
CFD-BM-004-002-N.jpg,faces,male,0,,1back,72,1
CFD-WF-209-052-N.jpg,faces,female,0,,1back,72,1
CFD-BM-021-021-N.jpg,faces,male,0,,1back,72,1
sportsjersey.jpg,objects,manmade,0,,1back,72,1
handgripper.jpg,objects,manmade,0,,1back,72,1
electricguitar01.jpg,objects,manmade,0,,1back,72,1
scarf.jpg,objects,manmade,0,,1back,72,1
