image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-WF-227-002-N.jpg,faces,female,0,,2back,153,1
CFD-LF-229-164-N.jpg,faces,female,0,,2back,153,1
feather03b.jpg,objects,natural,0,,2back,153,1
226513073_9c7038891f.jpg,scenes,manmade,1,,2back,153,1
CFD-AM-224-126-N.jpg,faces,male,1,,2back,153,1
226513073_9c7038891f.jpg,scenes,manmade,1,,2back,153,2
CFD-AM-224-126-N.jpg,faces,male,1,,2back,153,2
CFD-BM-219-141-N.jpg,faces,male,0,,2back,153,1
CFD-BM-235-226-N.jpg,faces,male,0,,2back,153,1
mountain_10_04_askl.jpg,scenes,natural,0,,2back,153,1
watch03a.jpg,objects,manmade,0,,2back,153,1
CFD-WF-038-021-N.jpg,faces,female,0,,2back,153,1
CFD-WM-256-138-N.jpg,faces,male,1,,2back,153,1
CFD-AF-235-170-N.jpg,faces,female,0,,2back,153,1
CFD-WM-256-138-N.jpg,faces,male,1,,2back,153,2
tennisball01a.jpg,objects,manmade,0,,2back,153,1
CFD-WM-031-003-N.jpg,faces,male,1,,2back,153,1
parkfountain.jpg,objects,manmade,1,,2back,153,1
CFD-WM-031-003-N.jpg,faces,male,1,,2back,153,2
parkfountain.jpg,objects,manmade,1,,2back,153,2
egg02.jpg,objects,natural,0,,2back,153,1
FreeFoto_beach_39_50.jpg,scenes,natural,0,,2back,153,1
08Trees.jpg,scenes,natural,1,,2back,153,1
cav3e.jpg,scenes,natural,0,,2back,153,1
08Trees.jpg,scenes,natural,1,,2back,153,2
CFD-BF-238-190-N.jpg,faces,female,1,,2back,153,1
CFD-BF-001-025-N.jpg,faces,female,1,,2back,153,1
CFD-BF-238-190-N.jpg,faces,female,1,,2back,153,2
CFD-BF-001-025-N.jpg,faces,female,1,,2back,153,2
amphitheater.jpg,scenes,manmade,0,,2back,153,1
electricmixer.jpg,objects,manmade,0,,2back,153,1
gaststaette1.jpg,scenes,manmade,1,,2back,153,1
field_05_05_ask.jpg,scenes,natural,0,,2back,153,1
gaststaette1.jpg,scenes,manmade,1,,2back,153,2
full-tennis-court-and.jpg,scenes,manmade,0,,2back,153,1
CFD-WF-201-156-N.jpg,faces,female,0,,2back,153,1
chessknight01.jpg,objects,manmade,0,,2back,153,1
oyster01.jpg,objects,natural,0,,2back,153,1
hairclipper.jpg,objects,manmade,0,,2back,153,1
entrhallstair66.jpg,scenes,manmade,0,,2back,153,1
CFD-WM-026-001-N.jpg,faces,male,0,,2back,153,1
CFD-BM-227-191-N.jpg,faces,male,1,,2back,153,1
fusilli02b.jpg,objects,manmade,1,,2back,153,1
CFD-BM-227-191-N.jpg,faces,male,1,,2back,153,2
fusilli02b.jpg,objects,manmade,1,,2back,153,2
CFD-LM-239-075-N.jpg,faces,male,0,,2back,153,1
home-office_1.jpg,scenes,manmade,0,,2back,153,1
FreeFoto_castle_35_37.jpg,scenes,manmade,0,,2back,153,1
apple03a.jpg,objects,natural,0,,2back,153,1
CFD-LM-241-125-N.jpg,faces,male,1,,2back,153,1
CFD-BF-005-001-N.jpg,faces,female,0,,2back,153,1
CFD-LM-241-125-N.jpg,faces,male,1,,2back,153,2
build857.jpg,scenes,manmade,0,,2back,153,1
cdMC745.jpg,scenes,natural,0,,2back,153,1
CEMETERY-1.jpg,scenes,manmade,1,,2back,153,1
flipflop01a.jpg,objects,manmade,0,,2back,153,1
CEMETERY-1.jpg,scenes,manmade,1,,2back,153,2
int347.jpg,scenes,manmade,1,,2back,153,1
CFD-BF-031-002-N.jpg,faces,female,0,,2back,153,1
int347.jpg,scenes,manmade,1,,2back,153,2
sunflowerseeds.jpg,objects,natural,1,,2back,153,1
crique_09_16_altavista.jpg,scenes,natural,1,,2back,153,1
sunflowerseeds.jpg,objects,natural,1,,2back,153,2
crique_09_16_altavista.jpg,scenes,natural,1,,2back,153,2
pecan02.jpg,objects,natural,0,,2back,153,1
CFD-BF-034-002-N.jpg,faces,female,0,,2back,153,1
bluejay.jpg,objects,natural,1,,2back,153,1
lobby56.jpg,scenes,manmade,0,,2back,153,1
bluejay.jpg,objects,natural,1,,2back,153,2
CFD-BM-247-240-N.jpg,faces,male,0,,2back,153,1
squid.jpg,objects,natural,0,,2back,153,1
ladle01b.jpg,objects,manmade,0,,2back,153,1
muskox.jpg,objects,natural,1,,2back,153,1
barrett_misueno_dining3_e.jpg,scenes,manmade,0,,2back,153,1
muskox.jpg,objects,natural,1,,2back,153,2
CFD-WF-204-038-N.jpg,faces,female,1,,2back,153,1
CFD-BM-228-145-N.jpg,faces,male,0,,2back,153,1
CFD-WF-204-038-N.jpg,faces,female,1,,2back,153,2
FreeFoto_mountain_1_2.jpg,scenes,natural,0,,2back,153,1
CFD-LM-216-082-N.jpg,faces,male,0,,2back,153,1
egg01b.jpg,objects,natural,0,,2back,153,1
CFD-BM-001-014-N.jpg,faces,male,1,,2back,153,1
tiger01.jpg,objects,natural,1,,2back,153,1
CFD-BM-001-014-N.jpg,faces,male,1,,2back,153,2
tiger01.jpg,objects,natural,1,,2back,153,2
nutcracker01.jpg,objects,manmade,0,,2back,153,1
spacerocket.jpg,objects,manmade,0,,2back,153,1
parrot01.jpg,objects,natural,0,,2back,153,1
0gefHLp8G0hS8ab5T1BKhdescQ3UG016_800x600.jpg,scenes,manmade,1,,2back,153,1
CFD-BF-225-192-N.jpg,faces,female,1,,2back,153,1
0gefHLp8G0hS8ab5T1BKhdescQ3UG016_800x600.jpg,scenes,manmade,1,,2back,153,2
CFD-BF-225-192-N.jpg,faces,female,1,,2back,153,2
CFD-LM-202-072-N.jpg,faces,male,0,,2back,153,1
chickenshishkebab.jpg,objects,manmade,1,,2back,153,1
morrison-garden.jpg,scenes,manmade,0,,2back,153,1
chickenshishkebab.jpg,objects,manmade,1,,2back,153,2
hanger01.jpg,objects,manmade,1,,2back,153,1
sturgeon.jpg,objects,natural,0,,2back,153,1
hanger01.jpg,objects,manmade,1,,2back,153,2
CFD-WM-039-018-N.jpg,faces,male,0,,2back,153,1
CFD-WF-003-003-N.jpg,faces,female,0,,2back,153,1
pickle01a.jpg,objects,natural,0,,2back,153,1
