image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
scrubbingbrush04b.jpg,objects,manmade,0,,1back,146,1
FreeFoto_castle_35_37.jpg,scenes,manmade,0,,1back,146,1
avocado02.jpg,objects,natural,0,,1back,146,1
FreeFoto_coast_2_16.jpg,scenes,natural,1,,1back,146,1
FreeFoto_coast_2_16.jpg,scenes,natural,1,,1back,146,2
tiered_parking_web.jpg,scenes,manmade,0,,1back,146,1
NA004783.jpg,scenes,natural,0,,1back,146,1
pasture48.jpg,scenes,natural,1,,1back,146,1
pasture48.jpg,scenes,natural,1,,1back,146,2
CFD-AF-230-193-N.jpg,faces,female,0,,1back,146,1
CFD-BF-001-025-N.jpg,faces,female,0,,1back,146,1
fusilli02b.jpg,objects,manmade,0,,1back,146,1
CFD-WF-244-163-N.jpg,faces,female,0,,1back,146,1
CFD-LF-227-054-N.jpg,faces,female,0,,1back,146,1
CFD-AM-215-120-N.jpg,faces,male,0,,1back,146,1
CFD-WF-219-038-N.jpg,faces,female,0,,1back,146,1
blueberry01.jpg,objects,natural,0,,1back,146,1
cherry01.jpg,objects,natural,1,,1back,146,1
cherry01.jpg,objects,natural,1,,1back,146,2
barnowl.jpg,objects,natural,0,,1back,146,1
r_251092.jpg,scenes,natural,0,,1back,146,1
amusement.jpg,scenes,manmade,1,,1back,146,1
amusement.jpg,scenes,manmade,1,,1back,146,2
CFD-BM-216-088-N.jpg,faces,male,0,,1back,146,1
pitchfork.jpg,objects,manmade,0,,1back,146,1
1_gymEmpty.jpg,scenes,manmade,1,,1back,146,1
1_gymEmpty.jpg,scenes,manmade,1,,1back,146,2
nutcracker01.jpg,objects,manmade,1,,1back,146,1
nutcracker01.jpg,objects,manmade,1,,1back,146,2
seagull.jpg,objects,natural,1,,1back,146,1
seagull.jpg,objects,natural,1,,1back,146,2
nailclipper03c.jpg,objects,manmade,0,,1back,146,1
land145.jpg,scenes,natural,0,,1back,146,1
oyster01.jpg,objects,natural,1,,1back,146,1
oyster01.jpg,objects,natural,1,,1back,146,2
lizard.jpg,objects,natural,0,,1back,146,1
dalmatian.jpg,objects,natural,0,,1back,146,1
CFD-LM-243-075-N.jpg,faces,male,1,,1back,146,1
CFD-LM-243-075-N.jpg,faces,male,1,,1back,146,2
FreeFoto_beach_24_43.jpg,scenes,natural,1,,1back,146,1
FreeFoto_beach_24_43.jpg,scenes,natural,1,,1back,146,2
CFD-LF-229-164-N.jpg,faces,female,1,,1back,146,1
CFD-LF-229-164-N.jpg,faces,female,1,,1back,146,2
lock04b.jpg,objects,manmade,1,,1back,146,1
lock04b.jpg,objects,manmade,1,,1back,146,2
CFD-WM-244-003-N.jpg,faces,male,1,,1back,146,1
CFD-WM-244-003-N.jpg,faces,male,1,,1back,146,2
land645.jpg,scenes,natural,0,,1back,146,1
bowlingalley.jpg,scenes,manmade,0,,1back,146,1
CFD-BM-232-213-N.jpg,faces,male,0,,1back,146,1
canyon_02_03_ask.jpg,scenes,natural,0,,1back,146,1
umbrella01.jpg,objects,manmade,0,,1back,146,1
CFD-WF-005-010-N.jpg,faces,female,0,,1back,146,1
cavepic6.jpg,scenes,natural,0,,1back,146,1
ladle01b.jpg,objects,manmade,1,,1back,146,1
ladle01b.jpg,objects,manmade,1,,1back,146,2
toaster02.jpg,objects,manmade,0,,1back,146,1
toucan.jpg,objects,natural,0,,1back,146,1
watermelon01.jpg,objects,natural,0,,1back,146,1
soapdispenser04.jpg,objects,manmade,1,,1back,146,1
soapdispenser04.jpg,objects,manmade,1,,1back,146,2
heron02.jpg,objects,natural,0,,1back,146,1
almond.jpg,objects,natural,0,,1back,146,1
CFD-BF-004-014-N.jpg,faces,female,0,,1back,146,1
CFD-WM-245-123-N.jpg,faces,male,0,,1back,146,1
CFD-AF-200-228-N.jpg,faces,female,1,,1back,146,1
CFD-AF-200-228-N.jpg,faces,female,1,,1back,146,2
CFD-WM-228-065-N.jpg,faces,male,0,,1back,146,1
jeans01.jpg,objects,manmade,0,,1back,146,1
brusselssprout.jpg,objects,natural,0,,1back,146,1
FreeFoto_beach_39_50.jpg,scenes,natural,1,,1back,146,1
FreeFoto_beach_39_50.jpg,scenes,natural,1,,1back,146,2
fryingpan01.jpg,objects,manmade,1,,1back,146,1
fryingpan01.jpg,objects,manmade,1,,1back,146,2
CFD-BF-014-002-N.jpg,faces,female,1,,1back,146,1
CFD-BF-014-002-N.jpg,faces,female,1,,1back,146,2
RedBarn_S2.jpg,scenes,manmade,0,,1back,146,1
CEMETERY-1.jpg,scenes,manmade,0,,1back,146,1
beach_120_08_flickr.jpg,scenes,natural,0,,1back,146,1
url3.jpg,scenes,manmade,0,,1back,146,1
computermouse02b.jpg,objects,manmade,1,,1back,146,1
computermouse02b.jpg,objects,manmade,1,,1back,146,2
apple07.jpg,objects,natural,1,,1back,146,1
apple07.jpg,objects,natural,1,,1back,146,2
CFD-WM-249-239-N.jpg,faces,male,1,,1back,146,1
CFD-WM-249-239-N.jpg,faces,male,1,,1back,146,2
