image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
int637.jpg,scenes,manmade,1,,1back,193,1
int637.jpg,scenes,manmade,1,,1back,193,2
CFD-BM-015-015-N.jpg,faces,male,0,,1back,193,1
CFD-AF-219-106-N.jpg,faces,female,0,,1back,193,1
pepper01.jpg,objects,natural,0,,1back,193,1
CFD-AM-202-079-N.jpg,faces,male,0,,1back,193,1
CFD-LF-247-051-N.jpg,faces,female,0,,1back,193,1
n213075.jpg,scenes,natural,0,,1back,193,1
FreeFoto_coast_2_13.jpg,scenes,natural,0,,1back,193,1
squid.jpg,objects,natural,0,,1back,193,1
room.jpg,scenes,manmade,0,,1back,193,1
baguette02b.jpg,objects,manmade,0,,1back,193,1
glassescase.jpg,objects,manmade,1,,1back,193,1
glassescase.jpg,objects,manmade,1,,1back,193,2
CFD-AF-236-145-N.jpg,faces,female,0,,1back,193,1
pickle01a.jpg,objects,natural,0,,1back,193,1
rice.jpg,objects,natural,1,,1back,193,1
rice.jpg,objects,natural,1,,1back,193,2
basketballhoop01.jpg,objects,manmade,0,,1back,193,1
WMP0005237_P.jpg,scenes,natural,1,,1back,193,1
WMP0005237_P.jpg,scenes,natural,1,,1back,193,2
CFD-WM-219-008-N.jpg,faces,male,1,,1back,193,1
CFD-WM-219-008-N.jpg,faces,male,1,,1back,193,2
CFD-LM-242-002-N.jpg,faces,male,0,,1back,193,1
web_VolcanTungurahua.jpg,scenes,natural,1,,1back,193,1
web_VolcanTungurahua.jpg,scenes,natural,1,,1back,193,2
CFD-BM-040-002-N.jpg,faces,male,0,,1back,193,1
medal02a.jpg,objects,manmade,0,,1back,193,1
lynx01.jpg,objects,natural,1,,1back,193,1
lynx01.jpg,objects,natural,1,,1back,193,2
Campsite23.jpg,scenes,manmade,1,,1back,193,1
Campsite23.jpg,scenes,manmade,1,,1back,193,2
CFD-LM-231-214-N.jpg,faces,male,0,,1back,193,1
CFD-WM-245-123-N.jpg,faces,male,1,,1back,193,1
CFD-WM-245-123-N.jpg,faces,male,1,,1back,193,2
int347.jpg,scenes,manmade,1,,1back,193,1
int347.jpg,scenes,manmade,1,,1back,193,2
