image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-WM-201-063-N.jpg,faces,male,0,,1back,16,1
CFD-WM-040-022-N.jpg,faces,male,0,,1back,16,1
canyon_02_03_ask.jpg,scenes,natural,0,,1back,16,1
3607308_scaled_416x312.jpg,scenes,manmade,0,,1back,16,1
studio643.jpg,scenes,manmade,1,,1back,16,1
studio643.jpg,scenes,manmade,1,,1back,16,2
land16.jpg,scenes,natural,0,,1back,16,1
giftbow04.jpg,objects,manmade,0,,1back,16,1
canyon_26_02_askl.jpg,scenes,natural,0,,1back,16,1
CFD-WM-216-061-N.jpg,faces,male,0,,1back,16,1
FreeFoto_castle_35_37.jpg,scenes,manmade,0,,1back,16,1
paloduro02.jpg,scenes,natural,0,,1back,16,1
CFD-BF-251-211-N.jpg,faces,female,0,,1back,16,1
CFD-AF-219-106-N.jpg,faces,female,1,,1back,16,1
CFD-AF-219-106-N.jpg,faces,female,1,,1back,16,2
electricmixer.jpg,objects,manmade,0,,1back,16,1
noisemaker.jpg,objects,manmade,0,,1back,16,1
CFD-LF-244-096-N.jpg,faces,female,1,,1back,16,1
CFD-LF-244-096-N.jpg,faces,female,1,,1back,16,2
build857.jpg,scenes,manmade,1,,1back,16,1
build857.jpg,scenes,manmade,1,,1back,16,2
hoe.jpg,objects,manmade,1,,1back,16,1
hoe.jpg,objects,manmade,1,,1back,16,2
till_gravel_underwater-2.jpg,scenes,natural,0,,1back,16,1
n251016.jpg,scenes,natural,0,,1back,16,1
woodencrate03.jpg,objects,manmade,0,,1back,16,1
CFD-LF-247-051-N.jpg,faces,female,0,,1back,16,1
CFD-WM-029-023-N.jpg,faces,male,1,,1back,16,1
CFD-WM-029-023-N.jpg,faces,male,1,,1back,16,2
CFD-LF-231-260-N.jpg,faces,female,0,,1back,16,1
apple03a.jpg,objects,natural,1,,1back,16,1
apple03a.jpg,objects,natural,1,,1back,16,2
amusement.jpg,scenes,manmade,0,,1back,16,1
walldeco01.jpg,objects,manmade,0,,1back,16,1
CFD-BM-040-002-N.jpg,faces,male,0,,1back,16,1
CFD-WF-238-023-N.jpg,faces,female,0,,1back,16,1
full-tennis-court-and.jpg,scenes,manmade,0,,1back,16,1
CFD-BM-004-002-N.jpg,faces,male,0,,1back,16,1
CFD-BM-235-226-N.jpg,faces,male,1,,1back,16,1
CFD-BM-235-226-N.jpg,faces,male,1,,1back,16,2
Witton_playground.jpg,scenes,manmade,0,,1back,16,1
ginger.jpg,objects,natural,0,,1back,16,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,1back,16,1
saw01b.jpg,objects,manmade,0,,1back,16,1
storaebeltbridge.jpg,scenes,manmade,1,,1back,16,1
storaebeltbridge.jpg,scenes,manmade,1,,1back,16,2
CFD-BF-226-119-N.jpg,faces,female,0,,1back,16,1
CFD-WM-243-107-N.jpg,faces,male,0,,1back,16,1
08Trees.jpg,scenes,natural,1,,1back,16,1
08Trees.jpg,scenes,natural,1,,1back,16,2
nutcracker01.jpg,objects,manmade,1,,1back,16,1
nutcracker01.jpg,objects,manmade,1,,1back,16,2
tenniscourt-2.jpg,scenes,manmade,1,,1back,16,1
tenniscourt-2.jpg,scenes,manmade,1,,1back,16,2
FreeFoto_mountain_3_34.jpg,scenes,natural,0,,1back,16,1
CFD-WM-228-065-N.jpg,faces,male,1,,1back,16,1
CFD-WM-228-065-N.jpg,faces,male,1,,1back,16,2
screw02.jpg,objects,manmade,1,,1back,16,1
screw02.jpg,objects,manmade,1,,1back,16,2
pb_99_1_0532_33_l.jpg,scenes,manmade,1,,1back,16,1
pb_99_1_0532_33_l.jpg,scenes,manmade,1,,1back,16,2
fryingpan01.jpg,objects,manmade,1,,1back,16,1
fryingpan01.jpg,objects,manmade,1,,1back,16,2
floorlamp.jpg,objects,manmade,1,,1back,16,1
floorlamp.jpg,objects,manmade,1,,1back,16,2
lipstick03a.jpg,objects,manmade,0,,1back,16,1
FreeFoto_coast_2_13.jpg,scenes,natural,1,,1back,16,1
FreeFoto_coast_2_13.jpg,scenes,natural,1,,1back,16,2
flowerwreath.jpg,objects,natural,0,,1back,16,1
CFD-BM-251-013-N.jpg,faces,male,1,,1back,16,1
CFD-BM-251-013-N.jpg,faces,male,1,,1back,16,2
forest_17_01_askl.jpg,scenes,natural,0,,1back,16,1
CFD-WF-222-092-N.jpg,faces,female,1,,1back,16,1
CFD-WF-222-092-N.jpg,faces,female,1,,1back,16,2
CFD-BF-246-170-N.jpg,faces,female,0,,1back,16,1
CFD-BM-031-003-N.jpg,faces,male,0,,1back,16,1
tiger01.jpg,objects,natural,0,,1back,16,1
