image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-WM-257-161-N.jpg,faces,male,0,,2back,125,1
cdMC745.jpg,scenes,natural,0,,2back,125,1
screw02.jpg,objects,manmade,0,,2back,125,1
gym2.jpg,scenes,manmade,1,,2back,125,1
int637.jpg,scenes,manmade,0,,2back,125,1
gym2.jpg,scenes,manmade,1,,2back,125,2
index1.jpg,scenes,natural,1,,2back,125,1
CFD-AF-255-209-N.jpg,faces,female,0,,2back,125,1
index1.jpg,scenes,natural,1,,2back,125,2
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,1,,2back,125,1
CFD-BF-045-003-N.jpg,faces,female,1,,2back,125,1
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,1,,2back,125,2
CFD-BF-045-003-N.jpg,faces,female,1,,2back,125,2
CFD-WM-029-023-N.jpg,faces,male,0,,2back,125,1
CFD-BF-223-250-N.jpg,faces,female,0,,2back,125,1
thumbtack02a.jpg,objects,manmade,0,,2back,125,1
CFD-WM-009-002-N.jpg,faces,male,1,,2back,125,1
hippopotamus.jpg,objects,natural,1,,2back,125,1
CFD-WM-009-002-N.jpg,faces,male,1,,2back,125,2
hippopotamus.jpg,objects,natural,1,,2back,125,2
headphones03c.jpg,objects,manmade,0,,2back,125,1
rattle.jpg,objects,manmade,1,,2back,125,1
poolnet.jpg,objects,manmade,0,,2back,125,1
rattle.jpg,objects,manmade,1,,2back,125,2
calanques_07_13_google.jpg,scenes,natural,0,,2back,125,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,0,,2back,125,1
volcano34.jpg,scenes,natural,0,,2back,125,1
CFD-WF-035-024-N.jpg,faces,female,0,,2back,125,1
1147453287.jpg,scenes,natural,1,,2back,125,1
grocery.jpg,scenes,manmade,0,,2back,125,1
1147453287.jpg,scenes,natural,1,,2back,125,2
CFD-BF-050-003-N.jpg,faces,female,0,,2back,125,1
CFD-AM-224-126-N.jpg,faces,male,1,,2back,125,1
CFD-BM-232-213-N.jpg,faces,male,1,,2back,125,1
CFD-AM-224-126-N.jpg,faces,male,1,,2back,125,2
CFD-BM-232-213-N.jpg,faces,male,1,,2back,125,2
ram.jpg,objects,natural,0,,2back,125,1
bolt01b.jpg,objects,manmade,0,,2back,125,1
CFD-BF-252-191-N.jpg,faces,female,0,,2back,125,1
leaf05.jpg,objects,natural,0,,2back,125,1
va_02_03_7115_16_l.jpg,scenes,manmade,1,,2back,125,1
CFD-BM-025-035-N.jpg,faces,male,1,,2back,125,1
va_02_03_7115_16_l.jpg,scenes,manmade,1,,2back,125,2
CFD-BM-025-035-N.jpg,faces,male,1,,2back,125,2
plant11.jpg,objects,natural,0,,2back,125,1
CFD-AF-238-185-N.jpg,faces,female,0,,2back,125,1
woodboard.jpg,objects,manmade,0,,2back,125,1
tenniscourt-2.jpg,scenes,manmade,0,,2back,125,1
FreeFoto_coast_2_18.jpg,scenes,natural,0,,2back,125,1
sailboat.jpg,objects,manmade,0,,2back,125,1
CFD-BM-036-003-N.jpg,faces,male,0,,2back,125,1
CFD-LM-250-077-N.jpg,faces,male,0,,2back,125,1
CFD-LF-254-125-N.jpg,faces,female,0,,2back,125,1
pecan02.jpg,objects,natural,1,,2back,125,1
CFD-BF-246-170-N.jpg,faces,female,0,,2back,125,1
pecan02.jpg,objects,natural,1,,2back,125,2
glasses01b.jpg,objects,manmade,0,,2back,125,1
FreeFoto_beach_39_50.jpg,scenes,natural,0,,2back,125,1
calanques_01_10_google.jpg,scenes,natural,0,,2back,125,1
syringe01.jpg,objects,manmade,0,,2back,125,1
Swimming_pool2.jpg,scenes,manmade,1,,2back,125,1
CFD-LF-220-120-N.jpg,faces,female,0,,2back,125,1
Swimming_pool2.jpg,scenes,manmade,1,,2back,125,2
warehouse-002.jpg,scenes,manmade,0,,2back,125,1
CFD-WF-038-021-N.jpg,faces,female,1,,2back,125,1
CFD-BF-234-167-N.jpg,faces,female,1,,2back,125,1
CFD-WF-038-021-N.jpg,faces,female,1,,2back,125,2
CFD-BF-234-167-N.jpg,faces,female,1,,2back,125,2
CFD-WF-012-002-N.jpg,faces,female,0,,2back,125,1
Witton_playground.jpg,scenes,manmade,0,,2back,125,1
CFD-AF-227-207-N.jpg,faces,female,1,,2back,125,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,125,1
CFD-AF-227-207-N.jpg,faces,female,1,,2back,125,2
Parking_Lot11.jpg,scenes,manmade,1,,2back,125,2
2tennis.jpg,scenes,manmade,0,,2back,125,1
CFD-AF-212-097-N.jpg,faces,female,1,,2back,125,1
A549048.jpg,scenes,manmade,0,,2back,125,1
CFD-AF-212-097-N.jpg,faces,female,1,,2back,125,2
CFD-AM-228-214-N.jpg,faces,male,0,,2back,125,1
handbag02a.jpg,objects,manmade,0,,2back,125,1
woodencrate03.jpg,objects,manmade,0,,2back,125,1
1_gymEmpty.jpg,scenes,manmade,1,,2back,125,1
CFD-BM-016-036-N.jpg,faces,male,0,,2back,125,1
1_gymEmpty.jpg,scenes,manmade,1,,2back,125,2
tiger02.jpg,objects,natural,0,,2back,125,1
CFD-BM-001-014-N.jpg,faces,male,0,,2back,125,1
eagle.jpg,objects,natural,0,,2back,125,1
FreeFoto_beach_8_23.jpg,scenes,natural,0,,2back,125,1
mammoth_cave.jpg,scenes,natural,0,,2back,125,1
CFD-AM-216-114-N.jpg,faces,male,0,,2back,125,1
b_chute_moreau.jpg,scenes,natural,0,,2back,125,1
sheep.jpg,objects,natural,0,,2back,125,1
seal.jpg,objects,natural,1,,2back,125,1
FreeFoto_forest_14_16.jpg,scenes,natural,0,,2back,125,1
seal.jpg,objects,natural,1,,2back,125,2
cdmc1145.jpg,scenes,manmade,0,,2back,125,1
compactpowder.jpg,objects,manmade,1,,2back,125,1
watermelon01.jpg,objects,natural,0,,2back,125,1
compactpowder.jpg,objects,manmade,1,,2back,125,2
CFD-AF-244-168-N.jpg,faces,female,0,,2back,125,1
workglove02c.jpg,objects,manmade,0,,2back,125,1
CFD-BF-251-211-N.jpg,faces,female,0,,2back,125,1
Playground-2568.jpg,scenes,manmade,0,,2back,125,1
CFD-BM-253-004-N.jpg,faces,male,0,,2back,125,1
squid.jpg,objects,natural,0,,2back,125,1
CFD-WM-253-119-N.jpg,faces,male,0,,2back,125,1
field_05_05_ask.jpg,scenes,natural,0,,2back,125,1
CFD-AM-242-176-N.jpg,faces,male,1,,2back,125,1
lobby56.jpg,scenes,manmade,1,,2back,125,1
CFD-AM-242-176-N.jpg,faces,male,1,,2back,125,2
lobby56.jpg,scenes,manmade,1,,2back,125,2
parkfountain.jpg,objects,manmade,1,,2back,125,1
tennisball01a.jpg,objects,manmade,0,,2back,125,1
parkfountain.jpg,objects,manmade,1,,2back,125,2
nailclipper03c.jpg,objects,manmade,0,,2back,125,1
toucan.jpg,objects,natural,0,,2back,125,1
FreeFoto_beach_14_12.jpg,scenes,natural,0,,2back,125,1
violin.jpg,objects,manmade,1,,2back,125,1
PoolesCavern2A.jpg,scenes,natural,0,,2back,125,1
violin.jpg,objects,manmade,1,,2back,125,2
gym07.jpg,scenes,manmade,0,,2back,125,1
date.jpg,objects,natural,1,,2back,125,1
coffeebean.jpg,objects,natural,0,,2back,125,1
date.jpg,objects,natural,1,,2back,125,2
CFD-WM-218-074-N.jpg,faces,male,1,,2back,125,1
BottomofCave.jpg,scenes,natural,1,,2back,125,1
CFD-WM-218-074-N.jpg,faces,male,1,,2back,125,2
BottomofCave.jpg,scenes,natural,1,,2back,125,2
pen04a.jpg,objects,manmade,1,,2back,125,1
VA-03-00-0002-06_l.jpg,scenes,manmade,0,,2back,125,1
pen04a.jpg,objects,manmade,1,,2back,125,2
lynx01.jpg,objects,natural,1,,2back,125,1
CFD-AF-234-208-N.jpg,faces,female,0,,2back,125,1
lynx01.jpg,objects,natural,1,,2back,125,2
apple03a.jpg,objects,natural,0,,2back,125,1
NA002665.jpg,scenes,natural,1,,2back,125,1
umbrella01.jpg,objects,manmade,1,,2back,125,1
NA002665.jpg,scenes,natural,1,,2back,125,2
umbrella01.jpg,objects,manmade,1,,2back,125,2
CFD-BM-228-145-N.jpg,faces,male,0,,2back,125,1
BB-WA-Zillah-Teapot_Gas_Station.jpg,scenes,manmade,0,,2back,125,1
CFD-LM-228-188-N.jpg,faces,male,0,,2back,125,1
CFD-WM-216-061-N.jpg,faces,male,0,,2back,125,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,125,1
morningstar.jpg,objects,natural,0,,2back,125,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,125,2
cherry01.jpg,objects,natural,0,,2back,125,1
tiered_parking_web.jpg,scenes,manmade,0,,2back,125,1
CFD-BF-201-080-N.jpg,faces,female,1,,2back,125,1
pecan03c.jpg,objects,natural,0,,2back,125,1
CFD-BF-201-080-N.jpg,faces,female,1,,2back,125,2
lychee02b.jpg,objects,natural,1,,2back,125,1
CFD-AF-245-143-N.jpg,faces,female,0,,2back,125,1
lychee02b.jpg,objects,natural,1,,2back,125,2
interiorconcert01..jpg,scenes,manmade,0,,2back,125,1
CFD-WM-025-002-N.jpg,faces,male,0,,2back,125,1
CFD-WF-221-005-N.jpg,faces,female,0,,2back,125,1
plant01.jpg,objects,natural,1,,2back,125,1
caulking.jpg,objects,manmade,0,,2back,125,1
plant01.jpg,objects,natural,1,,2back,125,2
CFD-WM-244-003-N.jpg,faces,male,0,,2back,125,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,2back,125,1
leaf04.jpg,objects,natural,1,,2back,125,1
CFD-LF-239-148-N.jpg,faces,female,1,,2back,125,1
leaf04.jpg,objects,natural,1,,2back,125,2
CFD-LF-239-148-N.jpg,faces,female,1,,2back,125,2
CFD-BF-001-025-N.jpg,faces,female,0,,2back,125,1
CFD-LF-227-054-N.jpg,faces,female,0,,2back,125,1
grape01.jpg,objects,natural,0,,2back,125,1
CFD-AF-216-106-N.jpg,faces,female,1,,2back,125,1
land662.jpg,scenes,natural,0,,2back,125,1
CFD-AF-216-106-N.jpg,faces,female,1,,2back,125,2
Ruisseau45.jpg,scenes,natural,0,,2back,125,1
grape02.jpg,objects,natural,0,,2back,125,1
A549054.jpg,scenes,manmade,0,,2back,125,1
land680.jpg,scenes,natural,1,,2back,125,1
bazooka.jpg,objects,manmade,0,,2back,125,1
land680.jpg,scenes,natural,1,,2back,125,2
CFD-BF-047-003-N.jpg,faces,female,0,,2back,125,1
level03a.jpg,objects,manmade,0,,2back,125,1
egg02.jpg,objects,natural,0,,2back,125,1
CFD-AF-228-173-N.jpg,faces,female,0,,2back,125,1
CFD-LF-234-139-N.jpg,faces,female,0,,2back,125,1
bambouseraie_12_10_altavista.jpg,scenes,natural,0,,2back,125,1
126829079_ec08a3996c.jpg,scenes,manmade,1,,2back,125,1
CFD-WM-228-065-N.jpg,faces,male,1,,2back,125,1
126829079_ec08a3996c.jpg,scenes,manmade,1,,2back,125,2
CFD-WM-228-065-N.jpg,faces,male,1,,2back,125,2
calanques_17_05_google.jpg,scenes,natural,0,,2back,125,1
cactusfruit.jpg,objects,natural,0,,2back,125,1
CFD-BF-248-149-N.jpg,faces,female,0,,2back,125,1
CFD-BF-014-002-N.jpg,faces,female,0,,2back,125,1
CFD-BM-019-002-N.jpg,faces,male,1,,2back,125,1
FreeFoto_mountain_3_34.jpg,scenes,natural,0,,2back,125,1
CFD-BM-019-002-N.jpg,faces,male,1,,2back,125,2
trampoline.jpg,objects,manmade,1,,2back,125,1
cleaver01.jpg,objects,manmade,1,,2back,125,1
trampoline.jpg,objects,manmade,1,,2back,125,2
cleaver01.jpg,objects,manmade,1,,2back,125,2
baguette02b.jpg,objects,manmade,0,,2back,125,1
anise.jpg,objects,natural,0,,2back,125,1
nat947.jpg,scenes,natural,1,,2back,125,1
Outdoor-Playground-KXB01-001-.jpg,scenes,manmade,1,,2back,125,1
nat947.jpg,scenes,natural,1,,2back,125,2
Outdoor-Playground-KXB01-001-.jpg,scenes,manmade,1,,2back,125,2
CFD-WF-026-002-N.jpg,faces,female,0,,2back,125,1
perfume01a.jpg,objects,manmade,0,,2back,125,1
Icebergrce.jpg,scenes,natural,0,,2back,125,1
computermouse02b.jpg,objects,manmade,0,,2back,125,1
forest_01_01_google.jpg,scenes,natural,1,,2back,125,1
image12.jpg,scenes,natural,1,,2back,125,1
forest_01_01_google.jpg,scenes,natural,1,,2back,125,2
image12.jpg,scenes,natural,1,,2back,125,2
CFD-LF-233-277-N.jpg,faces,female,0,,2back,125,1
hihat.jpg,objects,manmade,1,,2back,125,1
ginger.jpg,objects,natural,0,,2back,125,1
hihat.jpg,objects,manmade,1,,2back,125,2
CFD-BM-230-232-N.jpg,faces,male,1,,2back,125,1
CFD-AM-232-251-N.jpg,faces,male,1,,2back,125,1
CFD-BM-230-232-N.jpg,faces,male,1,,2back,125,2
CFD-AM-232-251-N.jpg,faces,male,1,,2back,125,2
squirrel.jpg,objects,natural,0,,2back,125,1
rhinoceros01.jpg,objects,natural,0,,2back,125,1
CFD-WM-256-138-N.jpg,faces,male,0,,2back,125,1
stringbean02a.jpg,objects,natural,0,,2back,125,1
overalls.jpg,objects,manmade,1,,2back,125,1
cantaloupe02.jpg,objects,natural,0,,2back,125,1
overalls.jpg,objects,manmade,1,,2back,125,2
