image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
bea10.jpg,scenes,natural,1,,2back,49,1
tiered_parking_web.jpg,scenes,manmade,1,,2back,49,1
bea10.jpg,scenes,natural,1,,2back,49,2
tiered_parking_web.jpg,scenes,manmade,1,,2back,49,2
CFD-BF-213-188-N.jpg,faces,female,0,,2back,49,1
level03a.jpg,objects,manmade,1,,2back,49,1
n457008.jpg,scenes,manmade,1,,2back,49,1
level03a.jpg,objects,manmade,1,,2back,49,2
n457008.jpg,scenes,manmade,1,,2back,49,2
walnut01b.jpg,objects,natural,0,,2back,49,1
CFD-AF-229-160-N.jpg,faces,female,1,,2back,49,1
CFD-BM-244-197-N.jpg,faces,male,1,,2back,49,1
CFD-AF-229-160-N.jpg,faces,female,1,,2back,49,2
CFD-BM-244-197-N.jpg,faces,male,1,,2back,49,2
cdMC903.jpg,scenes,natural,0,,2back,49,1
leaf04.jpg,objects,natural,0,,2back,49,1
CFD-AF-216-106-N.jpg,faces,female,0,,2back,49,1
shrimp.jpg,objects,natural,1,,2back,49,1
barrett_misueno_dining3_e.jpg,scenes,manmade,0,,2back,49,1
shrimp.jpg,objects,natural,1,,2back,49,2
CFD-AM-239-147-N.jpg,faces,male,1,,2back,49,1
FreeFoto_beach_39_50.jpg,scenes,natural,0,,2back,49,1
CFD-AM-239-147-N.jpg,faces,male,1,,2back,49,2
rattle.jpg,objects,manmade,1,,2back,49,1
CFD-BM-232-213-N.jpg,faces,male,0,,2back,49,1
rattle.jpg,objects,manmade,1,,2back,49,2
PoolesCavern2A.jpg,scenes,natural,0,,2back,49,1
Coastal-caveinchalkwithrubble.jpg,scenes,natural,0,,2back,49,1
Campsite23.jpg,scenes,manmade,0,,2back,49,1
n213075.jpg,scenes,natural,0,,2back,49,1
des16.jpg,scenes,natural,0,,2back,49,1
CFD-BF-234-167-N.jpg,faces,female,0,,2back,49,1
CFD-AF-234-208-N.jpg,faces,female,1,,2back,49,1
till_gravel_underwater-2.jpg,scenes,natural,0,,2back,49,1
CFD-AF-234-208-N.jpg,faces,female,1,,2back,49,2
mechanicalpencil02.jpg,objects,manmade,0,,2back,49,1
full-tennis-court-and.jpg,scenes,manmade,0,,2back,49,1
warehouse-002.jpg,scenes,manmade,0,,2back,49,1
supermarche33-1.jpg,scenes,manmade,1,,2back,49,1
headphones03c.jpg,objects,manmade,1,,2back,49,1
supermarche33-1.jpg,scenes,manmade,1,,2back,49,2
headphones03c.jpg,objects,manmade,1,,2back,49,2
CFD-WM-249-239-N.jpg,faces,male,1,,2back,49,1
sneaker01a.jpg,objects,manmade,0,,2back,49,1
CFD-WM-249-239-N.jpg,faces,male,1,,2back,49,2
CFD-AM-216-114-N.jpg,faces,male,0,,2back,49,1
CFD-AF-228-173-N.jpg,faces,female,0,,2back,49,1
index1.jpg,scenes,natural,0,,2back,49,1
CFD-BF-228-212-N.jpg,faces,female,0,,2back,49,1
plant11.jpg,objects,natural,1,,2back,49,1
land16.jpg,scenes,natural,0,,2back,49,1
plant11.jpg,objects,natural,1,,2back,49,2
land364.jpg,scenes,natural,0,,2back,49,1
coffeebean.jpg,objects,natural,0,,2back,49,1
leaf03b.jpg,objects,natural,0,,2back,49,1
xctkiig4632sm9ac.jpg,scenes,natural,1,,2back,49,1
alligator.jpg,objects,natural,0,,2back,49,1
xctkiig4632sm9ac.jpg,scenes,natural,1,,2back,49,2
Fairmont_Hotel_Lobby_PC_SF_CA.jpg,scenes,manmade,0,,2back,49,1
CFD-BM-016-036-N.jpg,faces,male,1,,2back,49,1
CFD-AM-232-251-N.jpg,faces,male,1,,2back,49,1
CFD-BM-016-036-N.jpg,faces,male,1,,2back,49,2
CFD-AM-232-251-N.jpg,faces,male,1,,2back,49,2
cherrypicker.jpg,objects,manmade,0,,2back,49,1
CFD-WF-012-002-N.jpg,faces,female,0,,2back,49,1
CFD-WF-003-003-N.jpg,faces,female,0,,2back,49,1
basketballhoop01.jpg,objects,manmade,0,,2back,49,1
BB-WA-Zillah-Teapot_Gas_Station.jpg,scenes,manmade,0,,2back,49,1
CFD-AM-248-104-N.jpg,faces,male,0,,2back,49,1
calanques_07_13_google.jpg,scenes,natural,0,,2back,49,1
CFD-BM-241-235-N.jpg,faces,male,0,,2back,49,1
bnine.jpg,scenes,natural,1,,2back,49,1
CFD-LF-222-147-N.jpg,faces,female,1,,2back,49,1
bnine.jpg,scenes,natural,1,,2back,49,2
CFD-LF-222-147-N.jpg,faces,female,1,,2back,49,2
CFD-LM-241-125-N.jpg,faces,male,0,,2back,49,1
lectern02.jpg,objects,manmade,1,,2back,49,1
CFD-BM-251-013-N.jpg,faces,male,0,,2back,49,1
lectern02.jpg,objects,manmade,1,,2back,49,2
flowerwreath.jpg,objects,natural,0,,2back,49,1
bowl01.jpg,objects,manmade,1,,2back,49,1
urinal.jpg,objects,manmade,0,,2back,49,1
bowl01.jpg,objects,manmade,1,,2back,49,2
canyon_25_04_askl.jpg,scenes,natural,1,,2back,49,1
CFD-AM-215-120-N.jpg,faces,male,0,,2back,49,1
canyon_25_04_askl.jpg,scenes,natural,1,,2back,49,2
sunflowerseeds.jpg,objects,natural,0,,2back,49,1
jeans01.jpg,objects,manmade,0,,2back,49,1
CFD-BM-249-235-N.jpg,faces,male,1,,2back,49,1
CFD-BF-226-119-N.jpg,faces,female,0,,2back,49,1
CFD-BM-249-235-N.jpg,faces,male,1,,2back,49,2
0gefHLp8G0hS8ab5T1BKhdescQ3UG016_800x600.jpg,scenes,manmade,0,,2back,49,1
pitchfork.jpg,objects,manmade,0,,2back,49,1
squid.jpg,objects,natural,0,,2back,49,1
sandcastle.jpg,objects,manmade,0,,2back,49,1
siamesecat.jpg,objects,natural,1,,2back,49,1
mountain_10_04_askl.jpg,scenes,natural,0,,2back,49,1
siamesecat.jpg,objects,natural,1,,2back,49,2
CFD-AM-235-241-N.jpg,faces,male,0,,2back,49,1
va_02_03_7115_16_l.jpg,scenes,manmade,0,,2back,49,1
fryingpan01.jpg,objects,manmade,0,,2back,49,1
crab01.jpg,objects,natural,0,,2back,49,1
watermelon01.jpg,objects,natural,0,,2back,49,1
redfox.jpg,objects,natural,1,,2back,49,1
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,49,1
redfox.jpg,objects,natural,1,,2back,49,2
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,49,2
hairclipper.jpg,objects,manmade,1,,2back,49,1
cdmc1145.jpg,scenes,manmade,0,,2back,49,1
hairclipper.jpg,objects,manmade,1,,2back,49,2
CFD-WF-238-023-N.jpg,faces,female,0,,2back,49,1
date.jpg,objects,natural,0,,2back,49,1
DinningRoom1.jpg,scenes,manmade,0,,2back,49,1
calanques_01_05_google.jpg,scenes,natural,1,,2back,49,1
BottomofCave.jpg,scenes,natural,0,,2back,49,1
calanques_01_05_google.jpg,scenes,natural,1,,2back,49,2
1217_2_1000BuroPerthConcertHall2.jpg,scenes,manmade,1,,2back,49,1
CFD-BF-038-037-N.jpg,faces,female,1,,2back,49,1
1217_2_1000BuroPerthConcertHall2.jpg,scenes,manmade,1,,2back,49,2
CFD-BF-038-037-N.jpg,faces,female,1,,2back,49,2
b_791051.jpg,scenes,manmade,1,,2back,49,1
CFD-AM-252-114-N.jpg,faces,male,0,,2back,49,1
b_791051.jpg,scenes,manmade,1,,2back,49,2
heron02.jpg,objects,natural,0,,2back,49,1
perfume01a.jpg,objects,manmade,0,,2back,49,1
CFD-BF-218-207-N.jpg,faces,female,1,,2back,49,1
workglove02c.jpg,objects,manmade,0,,2back,49,1
CFD-BF-218-207-N.jpg,faces,female,1,,2back,49,2
CFD-BF-030-002-N.jpg,faces,female,0,,2back,49,1
CFD-LF-244-096-N.jpg,faces,female,0,,2back,49,1
513754597_1459db012a.jpg,scenes,manmade,1,,2back,49,1
n457042.jpg,scenes,manmade,0,,2back,49,1
513754597_1459db012a.jpg,scenes,manmade,1,,2back,49,2
CFD-BM-019-002-N.jpg,faces,male,0,,2back,49,1
