image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
horseshoecrab.jpg,objects,natural,1,,1back,13,1
horseshoecrab.jpg,objects,natural,1,,1back,13,2
calanques_01_05_google.jpg,scenes,natural,0,,1back,13,1
stapler03a.jpg,objects,manmade,0,,1back,13,1
CFD-BM-242-233-N.jpg,faces,male,0,,1back,13,1
full-tennis-court-and.jpg,scenes,manmade,0,,1back,13,1
redfox.jpg,objects,natural,0,,1back,13,1
computermouse02b.jpg,objects,manmade,1,,1back,13,1
computermouse02b.jpg,objects,manmade,1,,1back,13,2
jade_iceberg2.jpg,scenes,natural,0,,1back,13,1
spacerocket.jpg,objects,manmade,0,,1back,13,1
land145.jpg,scenes,natural,1,,1back,13,1
land145.jpg,scenes,natural,1,,1back,13,2
fryingpan01.jpg,objects,manmade,1,,1back,13,1
fryingpan01.jpg,objects,manmade,1,,1back,13,2
CFD-AF-234-208-N.jpg,faces,female,0,,1back,13,1
CFD-BF-254-201-N.jpg,faces,female,0,,1back,13,1
pineapple01b.jpg,objects,natural,1,,1back,13,1
pineapple01b.jpg,objects,natural,1,,1back,13,2
bolt01b.jpg,objects,manmade,1,,1back,13,1
bolt01b.jpg,objects,manmade,1,,1back,13,2
canyon_05_01_ask.jpg,scenes,natural,1,,1back,13,1
canyon_05_01_ask.jpg,scenes,natural,1,,1back,13,2
macaque.jpg,objects,natural,0,,1back,13,1
CFD-BM-025-035-N.jpg,faces,male,0,,1back,13,1
CFD-LM-248-089-N.jpg,faces,male,1,,1back,13,1
CFD-LM-248-089-N.jpg,faces,male,1,,1back,13,2
CFD-WF-229-004-N.jpg,faces,female,0,,1back,13,1
513754597_1459db012a.jpg,scenes,manmade,1,,1back,13,1
513754597_1459db012a.jpg,scenes,manmade,1,,1back,13,2
CFD-BM-253-004-N.jpg,faces,male,1,,1back,13,1
CFD-BM-253-004-N.jpg,faces,male,1,,1back,13,2
CFD-BF-050-003-N.jpg,faces,female,0,,1back,13,1
watch03a.jpg,objects,manmade,0,,1back,13,1
CFD-AF-250-200-N.jpg,faces,female,0,,1back,13,1
entrhallstair66.jpg,scenes,manmade,0,,1back,13,1
dormer.jpg,objects,manmade,0,,1back,13,1
CFD-WF-022-017-N.jpg,faces,female,0,,1back,13,1
grape02.jpg,objects,natural,0,,1back,13,1
hippopotamus.jpg,objects,natural,0,,1back,13,1
TA-99-3-0525-34_l.jpg,scenes,manmade,0,,1back,13,1
226513073_9c7038891f.jpg,scenes,manmade,0,,1back,13,1
Igloo_outside.jpg,scenes,natural,1,,1back,13,1
Igloo_outside.jpg,scenes,natural,1,,1back,13,2
woodencrate03.jpg,objects,manmade,1,,1back,13,1
woodencrate03.jpg,objects,manmade,1,,1back,13,2
CFD-WM-251-002-N.jpg,faces,male,0,,1back,13,1
calanques_07_13_google.jpg,scenes,natural,0,,1back,13,1
CFD-WF-017-003-N.jpg,faces,female,1,,1back,13,1
CFD-WF-017-003-N.jpg,faces,female,1,,1back,13,2
CBP1022234_P.jpg,scenes,manmade,1,,1back,13,1
CBP1022234_P.jpg,scenes,manmade,1,,1back,13,2
CFD-WF-204-038-N.jpg,faces,female,0,,1back,13,1
scale01b.jpg,objects,manmade,0,,1back,13,1
CFD-BF-251-211-N.jpg,faces,female,0,,1back,13,1
cav3e.jpg,scenes,natural,0,,1back,13,1
CFD-BM-031-003-N.jpg,faces,male,0,,1back,13,1
1217_2_1000BuroPerthConcertHall2.jpg,scenes,manmade,0,,1back,13,1
sturgeon.jpg,objects,natural,1,,1back,13,1
sturgeon.jpg,objects,natural,1,,1back,13,2
CFD-BM-219-141-N.jpg,faces,male,0,,1back,13,1
CFD-AM-216-114-N.jpg,faces,male,1,,1back,13,1
CFD-AM-216-114-N.jpg,faces,male,1,,1back,13,2
ks_sky_truck-793694.jpg,scenes,natural,0,,1back,13,1
storaebeltbridge.jpg,scenes,manmade,0,,1back,13,1
floorlamp.jpg,objects,manmade,0,,1back,13,1
squid.jpg,objects,natural,0,,1back,13,1
Desert_de_Gobi.jpg,scenes,natural,1,,1back,13,1
Desert_de_Gobi.jpg,scenes,natural,1,,1back,13,2
CFD-BF-005-001-N.jpg,faces,female,1,,1back,13,1
CFD-BF-005-001-N.jpg,faces,female,1,,1back,13,2
studio643.jpg,scenes,manmade,1,,1back,13,1
studio643.jpg,scenes,manmade,1,,1back,13,2
FreeFoto_river_36_44.jpg,scenes,natural,0,,1back,13,1
