image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
BottomofCave.jpg,scenes,natural,0,,2back,46,1
CFD-BM-200-046-N.jpg,faces,male,0,,2back,46,1
FreeFoto_river_36_44.jpg,scenes,natural,0,,2back,46,1
bnine.jpg,scenes,natural,0,,2back,46,1
CFD-LF-210-220-N.jpg,faces,female,1,,2back,46,1
CFD-AM-202-079-N.jpg,faces,male,0,,2back,46,1
CFD-LF-210-220-N.jpg,faces,female,1,,2back,46,2
forest_01_01_ask.jpg,scenes,natural,0,,2back,46,1
cdmc1143.jpg,scenes,manmade,0,,2back,46,1
nat457.jpg,scenes,natural,1,,2back,46,1
jeep.jpg,objects,manmade,0,,2back,46,1
nat457.jpg,scenes,natural,1,,2back,46,2
CFD-BF-030-002-N.jpg,faces,female,0,,2back,46,1
CFD-AF-250-200-N.jpg,faces,female,0,,2back,46,1
mechanicalpencil02.jpg,objects,manmade,0,,2back,46,1
A549054.jpg,scenes,manmade,0,,2back,46,1
shop16.jpg,scenes,manmade,0,,2back,46,1
calanques_22_13_altavista.jpg,scenes,natural,0,,2back,46,1
gift01.jpg,objects,manmade,0,,2back,46,1
CFD-WF-038-021-N.jpg,faces,female,0,,2back,46,1
CFD-BM-228-145-N.jpg,faces,male,0,,2back,46,1
CFD-LM-250-077-N.jpg,faces,male,1,,2back,46,1
star.jpg,objects,natural,0,,2back,46,1
CFD-LM-250-077-N.jpg,faces,male,1,,2back,46,2
CFD-WF-209-052-N.jpg,faces,female,1,,2back,46,1
egg02.jpg,objects,natural,1,,2back,46,1
CFD-WF-209-052-N.jpg,faces,female,1,,2back,46,2
egg02.jpg,objects,natural,1,,2back,46,2
CFD-WM-039-018-N.jpg,faces,male,0,,2back,46,1
TropicalJardin.jpg,scenes,manmade,0,,2back,46,1
parkfountain.jpg,objects,manmade,0,,2back,46,1
int3.jpg,scenes,manmade,0,,2back,46,1
namibiefishriver03.jpg,scenes,natural,0,,2back,46,1
CFD-WM-215-041-N.jpg,faces,male,0,,2back,46,1
CFD-LF-244-096-N.jpg,faces,female,0,,2back,46,1
feather03b.jpg,objects,natural,0,,2back,46,1
CFD-BF-010-001-N.jpg,faces,female,0,,2back,46,1
ladle01b.jpg,objects,manmade,0,,2back,46,1
microphone01.jpg,objects,manmade,0,,2back,46,1
CFD-BM-244-197-N.jpg,faces,male,1,,2back,46,1
mammoth_cave.jpg,scenes,natural,0,,2back,46,1
CFD-BM-244-197-N.jpg,faces,male,1,,2back,46,2
tiger02.jpg,objects,natural,0,,2back,46,1
salon_front.jpg,scenes,manmade,1,,2back,46,1
pepper05a.jpg,objects,natural,0,,2back,46,1
salon_front.jpg,scenes,manmade,1,,2back,46,2
CFD-AF-219-106-N.jpg,faces,female,0,,2back,46,1
poolnet.jpg,objects,manmade,1,,2back,46,1
lizard.jpg,objects,natural,1,,2back,46,1
poolnet.jpg,objects,manmade,1,,2back,46,2
lizard.jpg,objects,natural,1,,2back,46,2
des16.jpg,scenes,natural,0,,2back,46,1
CFD-WM-234-118-N.jpg,faces,male,1,,2back,46,1
hammerheadshark.jpg,objects,natural,1,,2back,46,1
CFD-WM-234-118-N.jpg,faces,male,1,,2back,46,2
hammerheadshark.jpg,objects,natural,1,,2back,46,2
stringbean02a.jpg,objects,natural,1,,2back,46,1
moth.jpg,objects,natural,1,,2back,46,1
stringbean02a.jpg,objects,natural,1,,2back,46,2
moth.jpg,objects,natural,1,,2back,46,2
apa_camden_dining_room_china.jpg,scenes,manmade,0,,2back,46,1
t_676099.jpg,scenes,manmade,1,,2back,46,1
anise.jpg,objects,natural,0,,2back,46,1
t_676099.jpg,scenes,manmade,1,,2back,46,2
forest_02_11_altavista.jpg,scenes,natural,1,,2back,46,1
pb_99_1_0532_33_l.jpg,scenes,manmade,0,,2back,46,1
forest_02_11_altavista.jpg,scenes,natural,1,,2back,46,2
CFD-WM-228-065-N.jpg,faces,male,0,,2back,46,1
CFD-WM-031-003-N.jpg,faces,male,1,,2back,46,1
CFD-WF-242-001-N.jpg,faces,female,0,,2back,46,1
CFD-WM-031-003-N.jpg,faces,male,1,,2back,46,2
starfish01.jpg,objects,natural,0,,2back,46,1
duck01.jpg,objects,natural,1,,2back,46,1
CFD-WM-212-097-N.jpg,faces,male,0,,2back,46,1
duck01.jpg,objects,natural,1,,2back,46,2
CFD-LM-244-068-N.jpg,faces,male,0,,2back,46,1
baguette02b.jpg,objects,manmade,0,,2back,46,1
CFD-WF-010-004-N.jpg,faces,female,0,,2back,46,1
stapler03a.jpg,objects,manmade,0,,2back,46,1
CFD-WF-238-023-N.jpg,faces,female,1,,2back,46,1
CFD-AM-235-241-N.jpg,faces,male,0,,2back,46,1
CFD-WF-238-023-N.jpg,faces,female,1,,2back,46,2
woodboard.jpg,objects,manmade,0,,2back,46,1
CFD-AF-238-185-N.jpg,faces,female,0,,2back,46,1
FreeFoto_beach_24_45.jpg,scenes,natural,0,,2back,46,1
CFD-BM-253-004-N.jpg,faces,male,0,,2back,46,1
teapot.jpg,objects,manmade,1,,2back,46,1
jeans01.jpg,objects,manmade,1,,2back,46,1
teapot.jpg,objects,manmade,1,,2back,46,2
jeans01.jpg,objects,manmade,1,,2back,46,2
basketballhoop01.jpg,objects,manmade,1,,2back,46,1
CFD-LM-235-231-N.jpg,faces,male,0,,2back,46,1
basketballhoop01.jpg,objects,manmade,1,,2back,46,2
b_chute_moreau.jpg,scenes,natural,0,,2back,46,1
pecan02.jpg,objects,natural,0,,2back,46,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,0,,2back,46,1
CFD-LM-231-214-N.jpg,faces,male,0,,2back,46,1
room264.jpg,scenes,manmade,1,,2back,46,1
giftbag01a.jpg,objects,manmade,0,,2back,46,1
room264.jpg,scenes,manmade,1,,2back,46,2
CFD-BF-047-003-N.jpg,faces,female,1,,2back,46,1
FreeFoto_castle_14_34.jpg,scenes,manmade,0,,2back,46,1
CFD-BF-047-003-N.jpg,faces,female,1,,2back,46,2
CFD-BF-200-080-N.jpg,faces,female,0,,2back,46,1
CFD-BF-223-250-N.jpg,faces,female,0,,2back,46,1
seafoodbuffet.jpg,scenes,manmade,0,,2back,46,1
home-office_1.jpg,scenes,manmade,1,,2back,46,1
CFD-WM-239-128-N.jpg,faces,male,0,,2back,46,1
home-office_1.jpg,scenes,manmade,1,,2back,46,2
CFD-WF-017-003-N.jpg,faces,female,1,,2back,46,1
canyon_05_01_ask.jpg,scenes,natural,0,,2back,46,1
CFD-WF-017-003-N.jpg,faces,female,1,,2back,46,2
CFD-WF-003-003-N.jpg,faces,female,0,,2back,46,1
CFD-WM-201-063-N.jpg,faces,male,0,,2back,46,1
CFD-BM-027-001-N.jpg,faces,male,1,,2back,46,1
mar_antonius_eglise.jpg,scenes,manmade,0,,2back,46,1
CFD-BM-027-001-N.jpg,faces,male,1,,2back,46,2
148935652_2973783807.jpg,scenes,manmade,1,,2back,46,1
beach_11_02_ask.jpg,scenes,natural,1,,2back,46,1
148935652_2973783807.jpg,scenes,manmade,1,,2back,46,2
beach_11_02_ask.jpg,scenes,natural,1,,2back,46,2
corn01.jpg,objects,natural,0,,2back,46,1
CFD-LF-209-072-N.jpg,faces,female,0,,2back,46,1
morrison-garden.jpg,scenes,manmade,0,,2back,46,1
glasses01b.jpg,objects,manmade,0,,2back,46,1
workglove02c.jpg,objects,manmade,0,,2back,46,1
visor.jpg,objects,manmade,0,,2back,46,1
butterfly.jpg,objects,natural,0,,2back,46,1
level03a.jpg,objects,manmade,1,,2back,46,1
whaleshark.jpg,objects,natural,0,,2back,46,1
level03a.jpg,objects,manmade,1,,2back,46,2
land662.jpg,scenes,natural,0,,2back,46,1
popo11.jpg,scenes,natural,1,,2back,46,1
barrett_misueno_dining3_e.jpg,scenes,manmade,1,,2back,46,1
popo11.jpg,scenes,natural,1,,2back,46,2
barrett_misueno_dining3_e.jpg,scenes,manmade,1,,2back,46,2
bison.jpg,objects,natural,0,,2back,46,1
CFD-AF-200-228-N.jpg,faces,female,0,,2back,46,1
calanques_01_10_google.jpg,scenes,natural,0,,2back,46,1
watermelon01.jpg,objects,natural,0,,2back,46,1
FreeFoto_mountain_3_34.jpg,scenes,natural,1,,2back,46,1
oneholepunch.jpg,objects,manmade,1,,2back,46,1
FreeFoto_mountain_3_34.jpg,scenes,natural,1,,2back,46,2
oneholepunch.jpg,objects,manmade,1,,2back,46,2
CFD-BM-013-002-N.jpg,faces,male,1,,2back,46,1
crique_02_03_ask.jpg,scenes,natural,1,,2back,46,1
CFD-BM-013-002-N.jpg,faces,male,1,,2back,46,2
crique_02_03_ask.jpg,scenes,natural,1,,2back,46,2
Fairmont_Hotel_Lobby_PC_SF_CA.jpg,scenes,manmade,0,,2back,46,1
RedBarn_S2.jpg,scenes,manmade,0,,2back,46,1
CFD-BF-207-004-N.jpg,faces,female,1,,2back,46,1
lynx02.jpg,objects,natural,0,,2back,46,1
CFD-BF-207-004-N.jpg,faces,female,1,,2back,46,2
sailboat.jpg,objects,manmade,0,,2back,46,1
egg01b.jpg,objects,natural,0,,2back,46,1
art869.jpg,scenes,manmade,0,,2back,46,1
r_251092.jpg,scenes,natural,0,,2back,46,1
land645.jpg,scenes,natural,0,,2back,46,1
bolt01b.jpg,objects,manmade,1,,2back,46,1
Off-Library.jpg,scenes,manmade,0,,2back,46,1
bolt01b.jpg,objects,manmade,1,,2back,46,2
CFD-WF-233-112-N.jpg,faces,female,0,,2back,46,1
g_vigoenfotos_1934d.jpg,scenes,manmade,0,,2back,46,1
parrot01.jpg,objects,natural,0,,2back,46,1
n213075.jpg,scenes,natural,0,,2back,46,1
AT-98-3-0944-36_l.jpg,scenes,manmade,0,,2back,46,1
CFD-WF-035-024-N.jpg,faces,female,0,,2back,46,1
apple07.jpg,objects,natural,0,,2back,46,1
CFD-WM-232-070-N.jpg,faces,male,1,,2back,46,1
scarf.jpg,objects,manmade,0,,2back,46,1
CFD-WM-232-070-N.jpg,faces,male,1,,2back,46,2
seashell01.jpg,objects,natural,1,,2back,46,1
CFD-LM-217-162-N.jpg,faces,male,1,,2back,46,1
seashell01.jpg,objects,natural,1,,2back,46,2
CFD-LM-217-162-N.jpg,faces,male,1,,2back,46,2
CFD-WF-013-003-N.jpg,faces,female,0,,2back,46,1
BB-WA-Zillah-Teapot_Gas_Station.jpg,scenes,manmade,0,,2back,46,1
CFD-WF-205-006-N.jpg,faces,female,0,,2back,46,1
chipmunk.jpg,objects,natural,1,,2back,46,1
CFD-BM-216-088-N.jpg,faces,male,0,,2back,46,1
chipmunk.jpg,objects,natural,1,,2back,46,2
CFD-WM-024-015-N.jpg,faces,male,0,,2back,46,1
violin.jpg,objects,manmade,1,,2back,46,1
CFD-WM-029-023-N.jpg,faces,male,0,,2back,46,1
violin.jpg,objects,manmade,1,,2back,46,2
canyon_04_05_askl.jpg,scenes,natural,0,,2back,46,1
apple03a.jpg,objects,natural,0,,2back,46,1
snail.jpg,objects,natural,1,,2back,46,1
CFD-WM-218-074-N.jpg,faces,male,0,,2back,46,1
snail.jpg,objects,natural,1,,2back,46,2
house_07_03_askl.jpg,scenes,manmade,0,,2back,46,1
visoterra-cimetiere-d-arlington-1494-1.jpg,scenes,manmade,1,,2back,46,1
PoolesCavern2A.jpg,scenes,natural,0,,2back,46,1
visoterra-cimetiere-d-arlington-1494-1.jpg,scenes,manmade,1,,2back,46,2
tiered_parking_web.jpg,scenes,manmade,0,,2back,46,1
cdMC745.jpg,scenes,natural,1,,2back,46,1
08Trees.jpg,scenes,natural,0,,2back,46,1
cdMC745.jpg,scenes,natural,1,,2back,46,2
lynx01.jpg,objects,natural,1,,2back,46,1
grape02.jpg,objects,natural,1,,2back,46,1
lynx01.jpg,objects,natural,1,,2back,46,2
grape02.jpg,objects,natural,1,,2back,46,2
CFD-WM-037-025-N.jpg,faces,male,0,,2back,46,1
CFD-LM-202-072-N.jpg,faces,male,0,,2back,46,1
url3.jpg,scenes,manmade,0,,2back,46,1
interlockingbuildingblock01.jpg,objects,manmade,1,,2back,46,1
CFD-LM-228-188-N.jpg,faces,male,0,,2back,46,1
interlockingbuildingblock01.jpg,objects,manmade,1,,2back,46,2
stream01_640.jpg,scenes,natural,0,,2back,46,1
scale01b.jpg,objects,manmade,0,,2back,46,1
LibraryPictures3.jpg,scenes,manmade,0,,2back,46,1
CFD-WM-004-010-N.jpg,faces,male,0,,2back,46,1
CFD-BM-001-014-N.jpg,faces,male,0,,2back,46,1
store.jpg,scenes,manmade,1,,2back,46,1
apple04.jpg,objects,natural,0,,2back,46,1
store.jpg,scenes,manmade,1,,2back,46,2
ginger.jpg,objects,natural,0,,2back,46,1
CFD-AF-216-106-N.jpg,faces,female,1,,2back,46,1
CFD-WF-027-003-N.jpg,faces,female,1,,2back,46,1
CFD-AF-216-106-N.jpg,faces,female,1,,2back,46,2
CFD-WF-027-003-N.jpg,faces,female,1,,2back,46,2
oyster01.jpg,objects,natural,0,,2back,46,1
lychee02b.jpg,objects,natural,0,,2back,46,1
CFD-BF-228-212-N.jpg,faces,female,1,,2back,46,1
handcuffs.jpg,objects,manmade,0,,2back,46,1
CFD-BF-228-212-N.jpg,faces,female,1,,2back,46,2
bowrake.jpg,objects,manmade,0,,2back,46,1
CFD-AM-216-114-N.jpg,faces,male,1,,2back,46,1
CFD-LF-241-188-N.jpg,faces,female,0,,2back,46,1
CFD-AM-216-114-N.jpg,faces,male,1,,2back,46,2
CFD-AF-228-173-N.jpg,faces,female,1,,2back,46,1
stuffedpuffin.jpg,objects,manmade,0,,2back,46,1
CFD-AF-228-173-N.jpg,faces,female,1,,2back,46,2
seashell02.jpg,objects,natural,0,,2back,46,1
mountain86.jpg,scenes,natural,0,,2back,46,1
lock04b.jpg,objects,manmade,1,,2back,46,1
