image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-BF-200-080-N.jpg,faces,female,1,,2back,27,1
rose.jpg,objects,natural,0,,2back,27,1
CFD-BF-200-080-N.jpg,faces,female,1,,2back,27,2
windshieldwiper02.jpg,objects,manmade,0,,2back,27,1
dormer.jpg,objects,manmade,0,,2back,27,1
CFD-BF-045-003-N.jpg,faces,female,0,,2back,27,1
CFD-WM-203-023-N.jpg,faces,male,0,,2back,27,1
CFD-BF-236-177-N.jpg,faces,female,0,,2back,27,1
floorlamp.jpg,objects,manmade,0,,2back,27,1
int637.jpg,scenes,manmade,1,,2back,27,1
NA004783.jpg,scenes,natural,0,,2back,27,1
int637.jpg,scenes,manmade,1,,2back,27,2
land645.jpg,scenes,natural,0,,2back,27,1
CFD-BF-228-212-N.jpg,faces,female,1,,2back,27,1
CFD-BF-238-190-N.jpg,faces,female,1,,2back,27,1
CFD-BF-228-212-N.jpg,faces,female,1,,2back,27,2
CFD-BF-238-190-N.jpg,faces,female,1,,2back,27,2
electricguitar01.jpg,objects,manmade,0,,2back,27,1
CFD-AF-207-023-N.jpg,faces,female,0,,2back,27,1
CFD-WM-023-001-N.jpg,faces,male,0,,2back,27,1
crab01.jpg,objects,natural,0,,2back,27,1
kettle01.jpg,objects,manmade,1,,2back,27,1
full-tennis-court-and.jpg,scenes,manmade,0,,2back,27,1
kettle01.jpg,objects,manmade,1,,2back,27,2
horseshoecrab.jpg,objects,natural,0,,2back,27,1
field_05_06_ask.jpg,scenes,natural,1,,2back,27,1
CFD-AF-248-148-N.jpg,faces,female,0,,2back,27,1
field_05_06_ask.jpg,scenes,natural,1,,2back,27,2
rhinoceros01.jpg,objects,natural,1,,2back,27,1
CFD-LM-239-075-N.jpg,faces,male,0,,2back,27,1
rhinoceros01.jpg,objects,natural,1,,2back,27,2
parrot01.jpg,objects,natural,1,,2back,27,1
CFD-BM-027-001-N.jpg,faces,male,0,,2back,27,1
parrot01.jpg,objects,natural,1,,2back,27,2
banana01.jpg,objects,natural,0,,2back,27,1
148935652_2973783807.jpg,scenes,manmade,1,,2back,27,1
CFD-AM-216-114-N.jpg,faces,male,0,,2back,27,1
148935652_2973783807.jpg,scenes,manmade,1,,2back,27,2
ladle01b.jpg,objects,manmade,0,,2back,27,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,27,1
CFD-BF-248-149-N.jpg,faces,female,0,,2back,27,1
FreeFoto_mountain_7_36.jpg,scenes,natural,1,,2back,27,2
bathroom0002.jpg,scenes,manmade,1,,2back,27,1
art869.jpg,scenes,manmade,0,,2back,27,1
bathroom0002.jpg,scenes,manmade,1,,2back,27,2
CFD-LF-231-260-N.jpg,faces,female,0,,2back,27,1
CFD-WM-009-002-N.jpg,faces,male,0,,2back,27,1
CFD-BF-050-003-N.jpg,faces,female,1,,2back,27,1
hammerheadshark.jpg,objects,natural,0,,2back,27,1
CFD-BF-050-003-N.jpg,faces,female,1,,2back,27,2
b_791051.jpg,scenes,manmade,0,,2back,27,1
PoolesCavern2A.jpg,scenes,natural,0,,2back,27,1
land145.jpg,scenes,natural,0,,2back,27,1
Outdoor-Playground-KXB01-001-.jpg,scenes,manmade,0,,2back,27,1
egg01b.jpg,objects,natural,0,,2back,27,1
porcupine.jpg,objects,natural,0,,2back,27,1
xctkiig4632sm9ac.jpg,scenes,natural,1,,2back,27,1
CFD-WM-239-128-N.jpg,faces,male,0,,2back,27,1
xctkiig4632sm9ac.jpg,scenes,natural,1,,2back,27,2
drum03.jpg,objects,manmade,0,,2back,27,1
FreeFoto_coast_2_16.jpg,scenes,natural,0,,2back,27,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,1,,2back,27,1
fryingpan01.jpg,objects,manmade,1,,2back,27,1
new_tour-complet-hiver-d-7.jpg,scenes,natural,1,,2back,27,2
fryingpan01.jpg,objects,manmade,1,,2back,27,2
bison.jpg,objects,natural,1,,2back,27,1
CFD-LM-252-076-N.jpg,faces,male,0,,2back,27,1
bison.jpg,objects,natural,1,,2back,27,2
url3.jpg,scenes,manmade,0,,2back,27,1
CFD-BM-228-145-N.jpg,faces,male,0,,2back,27,1
1147453287.jpg,scenes,natural,1,,2back,27,1
sieve03b.jpg,objects,manmade,1,,2back,27,1
1147453287.jpg,scenes,natural,1,,2back,27,2
sieve03b.jpg,objects,manmade,1,,2back,27,2
tiger01.jpg,objects,natural,0,,2back,27,1
vikingmask01b.jpg,objects,manmade,0,,2back,27,1
CFD-AM-242-176-N.jpg,faces,male,1,,2back,27,1
CFD-WF-242-001-N.jpg,faces,female,1,,2back,27,1
CFD-AM-242-176-N.jpg,faces,male,1,,2back,27,2
CFD-WF-242-001-N.jpg,faces,female,1,,2back,27,2
sportsjersey.jpg,objects,manmade,0,,2back,27,1
panda.jpg,objects,natural,0,,2back,27,1
broccoli01b.jpg,objects,natural,1,,2back,27,1
CFD-LF-229-164-N.jpg,faces,female,0,,2back,27,1
broccoli01b.jpg,objects,natural,1,,2back,27,2
CFD-BM-200-046-N.jpg,faces,male,1,,2back,27,1
FreeFoto_house_15_36.jpg,scenes,manmade,1,,2back,27,1
CFD-BM-200-046-N.jpg,faces,male,1,,2back,27,2
FreeFoto_house_15_36.jpg,scenes,manmade,1,,2back,27,2
violin.jpg,objects,manmade,0,,2back,27,1
CFD-BF-001-025-N.jpg,faces,female,1,,2back,27,1
storaebeltbridge.jpg,scenes,manmade,1,,2back,27,1
CFD-BF-001-025-N.jpg,faces,female,1,,2back,27,2
storaebeltbridge.jpg,scenes,manmade,1,,2back,27,2
CFD-WM-220-068-N.jpg,faces,male,0,,2back,27,1
