image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
blackberry.jpg,objects,natural,0,,2back,43,1
giraffe.jpg,objects,natural,0,,2back,43,1
CFD-AF-207-023-N.jpg,faces,female,0,,2back,43,1
a812069.jpg,scenes,manmade,1,,2back,43,1
b_791052.jpg,scenes,manmade,0,,2back,43,1
a812069.jpg,scenes,manmade,1,,2back,43,2
drill02b.jpg,objects,manmade,1,,2back,43,1
url3.jpg,scenes,manmade,0,,2back,43,1
drill02b.jpg,objects,manmade,1,,2back,43,2
CFD-WF-237-067-N.jpg,faces,female,1,,2back,43,1
redfox.jpg,objects,natural,1,,2back,43,1
CFD-WF-237-067-N.jpg,faces,female,1,,2back,43,2
redfox.jpg,objects,natural,1,,2back,43,2
seal.jpg,objects,natural,0,,2back,43,1
pepper01.jpg,objects,natural,0,,2back,43,1
446598270_7894706047.jpg,scenes,natural,1,,2back,43,1
126829079_ec08a3996c.jpg,scenes,manmade,0,,2back,43,1
446598270_7894706047.jpg,scenes,natural,1,,2back,43,2
CFD-BF-252-191-N.jpg,faces,female,0,,2back,43,1
canyon_04_05_askl.jpg,scenes,natural,0,,2back,43,1
BB-WA-Zillah-Teapot_Gas_Station.jpg,scenes,manmade,0,,2back,43,1
CFD-BM-217-082-N.jpg,faces,male,0,,2back,43,1
1bli6790.jpg,scenes,manmade,1,,2back,43,1
microphone01.jpg,objects,manmade,1,,2back,43,1
1bli6790.jpg,scenes,manmade,1,,2back,43,2
microphone01.jpg,objects,manmade,1,,2back,43,2
n44002.jpg,scenes,natural,0,,2back,43,1
CFD-LF-244-096-N.jpg,faces,female,0,,2back,43,1
tennisball01a.jpg,objects,manmade,1,,2back,43,1
sieve03b.jpg,objects,manmade,0,,2back,43,1
tennisball01a.jpg,objects,manmade,1,,2back,43,2
overalls.jpg,objects,manmade,1,,2back,43,1
CFD-WM-257-161-N.jpg,faces,male,0,,2back,43,1
overalls.jpg,objects,manmade,1,,2back,43,2
Witton_playground.jpg,scenes,manmade,0,,2back,43,1
FreeFoto_beach_8_23.jpg,scenes,natural,1,,2back,43,1
214classroom.jpg,scenes,manmade,0,,2back,43,1
FreeFoto_beach_8_23.jpg,scenes,natural,1,,2back,43,2
land364.jpg,scenes,natural,1,,2back,43,1
flowerwreath.jpg,objects,natural,0,,2back,43,1
land364.jpg,scenes,natural,1,,2back,43,2
CFD-BM-023-029-N.jpg,faces,male,1,,2back,43,1
egg01b.jpg,objects,natural,1,,2back,43,1
CFD-BM-023-029-N.jpg,faces,male,1,,2back,43,2
egg01b.jpg,objects,natural,1,,2back,43,2
hanger01.jpg,objects,manmade,0,,2back,43,1
CFD-AM-217-085-N.jpg,faces,male,1,,2back,43,1
salon_front.jpg,scenes,manmade,0,,2back,43,1
CFD-AM-217-085-N.jpg,faces,male,1,,2back,43,2
CFD-LF-227-054-N.jpg,faces,female,0,,2back,43,1
CFD-BF-200-080-N.jpg,faces,female,0,,2back,43,1
CFD-WF-244-163-N.jpg,faces,female,0,,2back,43,1
glassescase.jpg,objects,manmade,0,,2back,43,1
leaf05.jpg,objects,natural,0,,2back,43,1
CFD-AF-212-097-N.jpg,faces,female,0,,2back,43,1
land662.jpg,scenes,natural,0,,2back,43,1
FreeFoto_mountain_1_2.jpg,scenes,natural,0,,2back,43,1
rock01a.jpg,objects,natural,0,,2back,43,1
stringbean02a.jpg,objects,natural,0,,2back,43,1
hammerheadshark.jpg,objects,natural,0,,2back,43,1
CFD-BF-010-001-N.jpg,faces,female,1,,2back,43,1
jade_iceberg2.jpg,scenes,natural,0,,2back,43,1
CFD-BF-010-001-N.jpg,faces,female,1,,2back,43,2
apa_camden_dining_room_china.jpg,scenes,manmade,1,,2back,43,1
lightbulb02b.jpg,objects,manmade,0,,2back,43,1
apa_camden_dining_room_china.jpg,scenes,manmade,1,,2back,43,2
CFD-BM-027-001-N.jpg,faces,male,1,,2back,43,1
CFD-AM-241-287-N.jpg,faces,male,0,,2back,43,1
CFD-BM-027-001-N.jpg,faces,male,1,,2back,43,2
visor.jpg,objects,manmade,0,,2back,43,1
FreeFoto_beach_39_50.jpg,scenes,natural,0,,2back,43,1
08Trees.jpg,scenes,natural,0,,2back,43,1
FreeFoto_beach_1_17.jpg,scenes,natural,0,,2back,43,1
date.jpg,objects,natural,1,,2back,43,1
broccoli01b.jpg,objects,natural,0,,2back,43,1
date.jpg,objects,natural,1,,2back,43,2
cav3e.jpg,scenes,natural,1,,2back,43,1
visoterra-cimetiere-d-arlington-1494-1.jpg,scenes,manmade,1,,2back,43,1
cav3e.jpg,scenes,natural,1,,2back,43,2
visoterra-cimetiere-d-arlington-1494-1.jpg,scenes,manmade,1,,2back,43,2
CFD-BM-019-002-N.jpg,faces,male,0,,2back,43,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,2back,43,1
CFD-AF-216-106-N.jpg,faces,female,0,,2back,43,1
CFD-AF-217-155-N.jpg,faces,female,0,,2back,43,1
CFD-WF-035-024-N.jpg,faces,female,0,,2back,43,1
barrett_misueno_dining3_e.jpg,scenes,manmade,1,,2back,43,1
cactusfruit.jpg,objects,natural,0,,2back,43,1
barrett_misueno_dining3_e.jpg,scenes,manmade,1,,2back,43,2
soapdispenser04.jpg,objects,manmade,0,,2back,43,1
CFD-BM-230-232-N.jpg,faces,male,0,,2back,43,1
bowrake.jpg,objects,manmade,0,,2back,43,1
CFD-LM-203-026-N.jpg,faces,male,0,,2back,43,1
dormer.jpg,objects,manmade,0,,2back,43,1
CFD-BM-044-001-N.jpg,faces,male,0,,2back,43,1
cloud.jpg,objects,natural,0,,2back,43,1
CFD-BM-013-002-N.jpg,faces,male,0,,2back,43,1
CFD-WM-232-070-N.jpg,faces,male,0,,2back,43,1
CFD-AF-232-078-N.jpg,faces,female,0,,2back,43,1
compactpowder.jpg,objects,manmade,0,,2back,43,1
mammoth_cave.jpg,scenes,natural,0,,2back,43,1
level01a.jpg,objects,manmade,0,,2back,43,1
A549048.jpg,scenes,manmade,0,,2back,43,1
giftbow04.jpg,objects,manmade,1,,2back,43,1
CFD-WM-212-097-N.jpg,faces,male,0,,2back,43,1
giftbow04.jpg,objects,manmade,1,,2back,43,2
CFD-AM-239-147-N.jpg,faces,male,0,,2back,43,1
corn01.jpg,objects,natural,0,,2back,43,1
toucan.jpg,objects,natural,1,,2back,43,1
canyon_05_01_ask.jpg,scenes,natural,0,,2back,43,1
toucan.jpg,objects,natural,1,,2back,43,2
CFD-BM-001-014-N.jpg,faces,male,0,,2back,43,1
LibraryPictures3.jpg,scenes,manmade,0,,2back,43,1
FreeFoto_mountain_7_1.jpg,scenes,natural,1,,2back,43,1
bazooka.jpg,objects,manmade,0,,2back,43,1
FreeFoto_mountain_7_1.jpg,scenes,natural,1,,2back,43,2
FreeFoto_house_15_36.jpg,scenes,manmade,0,,2back,43,1
CFD-AM-224-126-N.jpg,faces,male,0,,2back,43,1
CFD-LM-241-125-N.jpg,faces,male,1,,2back,43,1
saw01b.jpg,objects,manmade,0,,2back,43,1
CFD-LM-241-125-N.jpg,faces,male,1,,2back,43,2
room264.jpg,scenes,manmade,0,,2back,43,1
amusement.jpg,scenes,manmade,0,,2back,43,1
CFD-LM-248-089-N.jpg,faces,male,0,,2back,43,1
CFD-BF-213-188-N.jpg,faces,female,1,,2back,43,1
CFD-BF-004-014-N.jpg,faces,female,1,,2back,43,1
CFD-BF-213-188-N.jpg,faces,female,1,,2back,43,2
CFD-BF-004-014-N.jpg,faces,female,1,,2back,43,2
n251016.jpg,scenes,natural,0,,2back,43,1
FreeFoto_coast_2_13.jpg,scenes,natural,1,,2back,43,1
CFD-LF-225-164-N.jpg,faces,female,0,,2back,43,1
FreeFoto_coast_2_13.jpg,scenes,natural,1,,2back,43,2
va_02_03_7115_16_l.jpg,scenes,manmade,0,,2back,43,1
egg02.jpg,objects,natural,1,,2back,43,1
CFD-WM-203-023-N.jpg,faces,male,1,,2back,43,1
egg02.jpg,objects,natural,1,,2back,43,2
CFD-WM-203-023-N.jpg,faces,male,1,,2back,43,2
gift01.jpg,objects,manmade,0,,2back,43,1
qtip.jpg,objects,manmade,0,,2back,43,1
sandcastle.jpg,objects,manmade,1,,2back,43,1
n457008.jpg,scenes,manmade,0,,2back,43,1
sandcastle.jpg,objects,manmade,1,,2back,43,2
walnut01b.jpg,objects,natural,0,,2back,43,1
CFD-WM-208-068-N.jpg,faces,male,1,,2back,43,1
sheep.jpg,objects,natural,1,,2back,43,1
CFD-WM-208-068-N.jpg,faces,male,1,,2back,43,2
sheep.jpg,objects,natural,1,,2back,43,2
smallsp007.jpg,scenes,manmade,1,,2back,43,1
CFD-AF-205-155-N.jpg,faces,female,1,,2back,43,1
smallsp007.jpg,scenes,manmade,1,,2back,43,2
CFD-AF-205-155-N.jpg,faces,female,1,,2back,43,2
CFD-WF-238-023-N.jpg,faces,female,0,,2back,43,1
FreeFoto_mountain_7_36.jpg,scenes,natural,0,,2back,43,1
CFD-WF-010-004-N.jpg,faces,female,1,,2back,43,1
canyon_02_03_ask.jpg,scenes,natural,0,,2back,43,1
CFD-WF-010-004-N.jpg,faces,female,1,,2back,43,2
CFD-WF-227-002-N.jpg,faces,female,0,,2back,43,1
bath.jpg,scenes,manmade,0,,2back,43,1
gaststaette1.jpg,scenes,manmade,0,,2back,43,1
paloduro02.jpg,scenes,natural,0,,2back,43,1
CFD-BF-020-002-N.jpg,faces,female,1,,2back,43,1
CFD-WF-242-001-N.jpg,faces,female,0,,2back,43,1
CFD-BF-020-002-N.jpg,faces,female,1,,2back,43,2
CFD-WF-013-003-N.jpg,faces,female,0,,2back,43,1
beach_138_10_flickr.jpg,scenes,natural,0,,2back,43,1
ostrich.jpg,objects,natural,0,,2back,43,1
b4.jpg,scenes,manmade,1,,2back,43,1
watermelon01.jpg,objects,natural,0,,2back,43,1
b4.jpg,scenes,manmade,1,,2back,43,2
CFD-WM-023-001-N.jpg,faces,male,0,,2back,43,1
bison.jpg,objects,natural,0,,2back,43,1
CFD-AM-208-143-N.jpg,faces,male,0,,2back,43,1
CFD-BM-241-235-N.jpg,faces,male,0,,2back,43,1
finishedbarn.jpg,scenes,manmade,0,,2back,43,1
12first_campsite.jpg,scenes,manmade,0,,2back,43,1
CFD-LM-228-188-N.jpg,faces,male,1,,2back,43,1
perfume01a.jpg,objects,manmade,0,,2back,43,1
CFD-LM-228-188-N.jpg,faces,male,1,,2back,43,2
FreeFoto_beach_32_15.jpg,scenes,natural,0,,2back,43,1
snail.jpg,objects,natural,1,,2back,43,1
CFD-BM-025-035-N.jpg,faces,male,0,,2back,43,1
snail.jpg,objects,natural,1,,2back,43,2
FreeFoto_beach_24_45.jpg,scenes,natural,0,,2back,43,1
pineapple01b.jpg,objects,natural,0,,2back,43,1
Icebergrce.jpg,scenes,natural,1,,2back,43,1
sunflowerseeds.jpg,objects,natural,1,,2back,43,1
Icebergrce.jpg,scenes,natural,1,,2back,43,2
sunflowerseeds.jpg,objects,natural,1,,2back,43,2
CFD-BM-232-213-N.jpg,faces,male,1,,2back,43,1
CFD-LM-243-075-N.jpg,faces,male,0,,2back,43,1
CFD-BM-232-213-N.jpg,faces,male,1,,2back,43,2
cherrypicker.jpg,objects,manmade,1,,2back,43,1
scrubbingbrush04b.jpg,objects,manmade,1,,2back,43,1
cherrypicker.jpg,objects,manmade,1,,2back,43,2
scrubbingbrush04b.jpg,objects,manmade,1,,2back,43,2
