image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
till_gravel_underwater-2.jpg,scenes,natural,0,,2back,54,1
tupperware04b.jpg,objects,manmade,0,,2back,54,1
lawnmowertractor.jpg,objects,manmade,0,,2back,54,1
setsquare.jpg,objects,manmade,1,,2back,54,1
CFD-WM-237-052-N.jpg,faces,male,0,,2back,54,1
setsquare.jpg,objects,manmade,1,,2back,54,2
CFD-AM-202-079-N.jpg,faces,male,0,,2back,54,1
boat.jpg,objects,manmade,0,,2back,54,1
full-tennis-court-and.jpg,scenes,manmade,0,,2back,54,1
446598270_7894706047.jpg,scenes,natural,0,,2back,54,1
CFD-LM-250-077-N.jpg,faces,male,0,,2back,54,1
TunnelEntrance.jpg,scenes,manmade,1,,2back,54,1
ladle01b.jpg,objects,manmade,0,,2back,54,1
TunnelEntrance.jpg,scenes,manmade,1,,2back,54,2
CFD-WF-027-003-N.jpg,faces,female,0,,2back,54,1
FreeFoto_beach_24_9.jpg,scenes,natural,1,,2back,54,1
CFD-BF-218-207-N.jpg,faces,female,0,,2back,54,1
FreeFoto_beach_24_9.jpg,scenes,natural,1,,2back,54,2
plant01.jpg,objects,natural,0,,2back,54,1
tiger01.jpg,objects,natural,0,,2back,54,1
apple03a.jpg,objects,natural,1,,2back,54,1
calanques_07_13_google.jpg,scenes,natural,0,,2back,54,1
apple03a.jpg,objects,natural,1,,2back,54,2
Parking_Lot11.jpg,scenes,manmade,1,,2back,54,1
CFD-BF-252-191-N.jpg,faces,female,0,,2back,54,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,54,2
CFD-AF-236-145-N.jpg,faces,female,1,,2back,54,1
CFD-AF-255-209-N.jpg,faces,female,0,,2back,54,1
CFD-AF-236-145-N.jpg,faces,female,1,,2back,54,2
CFD-WF-222-092-N.jpg,faces,female,1,,2back,54,1
flowerwreath.jpg,objects,natural,0,,2back,54,1
CFD-WF-222-092-N.jpg,faces,female,1,,2back,54,2
AA005940.jpg,scenes,natural,0,,2back,54,1
