image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
room264.jpg,scenes,manmade,0,,2back,75,1
t_676099.jpg,scenes,manmade,1,,2back,75,1
amphitheater.jpg,scenes,manmade,0,,2back,75,1
t_676099.jpg,scenes,manmade,1,,2back,75,2
compactpowder.jpg,objects,manmade,1,,2back,75,1
CFD-BM-239-136-N.jpg,faces,male,1,,2back,75,1
compactpowder.jpg,objects,manmade,1,,2back,75,2
CFD-BM-239-136-N.jpg,faces,male,1,,2back,75,2
entrhallstair66.jpg,scenes,manmade,0,,2back,75,1
CFD-AF-246-242-N.jpg,faces,female,0,,2back,75,1
CFD-LF-239-148-N.jpg,faces,female,0,,2back,75,1
CFD-WM-238-020-N.jpg,faces,male,0,,2back,75,1
dining16.jpg,scenes,manmade,0,,2back,75,1
LeMeridien-Bar.jpg,scenes,manmade,0,,2back,75,1
CFD-BF-248-149-N.jpg,faces,female,0,,2back,75,1
FreeFoto_beach_39_50.jpg,scenes,natural,0,,2back,75,1
volcano34.jpg,scenes,natural,0,,2back,75,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,75,1
CFD-AF-229-160-N.jpg,faces,female,0,,2back,75,1
Parking_Lot11.jpg,scenes,manmade,1,,2back,75,2
morrison-garden.jpg,scenes,manmade,1,,2back,75,1
des16.jpg,scenes,natural,0,,2back,75,1
morrison-garden.jpg,scenes,manmade,1,,2back,75,2
saltshaker03b.jpg,objects,manmade,0,,2back,75,1
sieve03b.jpg,objects,manmade,1,,2back,75,1
CFD-WF-013-003-N.jpg,faces,female,0,,2back,75,1
sieve03b.jpg,objects,manmade,1,,2back,75,2
stream01_640.jpg,scenes,natural,0,,2back,75,1
CFD-LF-233-277-N.jpg,faces,female,0,,2back,75,1
lobby56.jpg,scenes,manmade,0,,2back,75,1
gift01.jpg,objects,manmade,0,,2back,75,1
beach_26_07_flickr.jpg,scenes,natural,0,,2back,75,1
FreeFoto_beach_20_3.jpg,scenes,natural,0,,2back,75,1
CFD-WM-029-023-N.jpg,faces,male,0,,2back,75,1
woodenspoon.jpg,objects,manmade,0,,2back,75,1
headphones03c.jpg,objects,manmade,1,,2back,75,1
room317.jpg,scenes,manmade,0,,2back,75,1
headphones03c.jpg,objects,manmade,1,,2back,75,2
CFD-BF-246-170-N.jpg,faces,female,1,,2back,75,1
beach_02_10_yahoo.jpg,scenes,natural,1,,2back,75,1
CFD-BF-246-170-N.jpg,faces,female,1,,2back,75,2
beach_02_10_yahoo.jpg,scenes,natural,1,,2back,75,2
CFD-LF-225-164-N.jpg,faces,female,0,,2back,75,1
CFD-WM-220-068-N.jpg,faces,male,0,,2back,75,1
WMP0005237_P.jpg,scenes,natural,1,,2back,75,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,2back,75,1
WMP0005237_P.jpg,scenes,natural,1,,2back,75,2
egg01b.jpg,objects,natural,0,,2back,75,1
crab01.jpg,objects,natural,0,,2back,75,1
muskox.jpg,objects,natural,0,,2back,75,1
LS009898.jpg,scenes,manmade,0,,2back,75,1
jeans01.jpg,objects,manmade,0,,2back,75,1
flugglehorn.jpg,objects,manmade,0,,2back,75,1
jade_iceberg2.jpg,scenes,natural,0,,2back,75,1
CFD-LF-254-125-N.jpg,faces,female,0,,2back,75,1
CFD-AF-212-097-N.jpg,faces,female,0,,2back,75,1
arugula.jpg,objects,natural,0,,2back,75,1
CFD-BM-241-235-N.jpg,faces,male,1,,2back,75,1
paintbrush01.jpg,objects,manmade,0,,2back,75,1
CFD-BM-241-235-N.jpg,faces,male,1,,2back,75,2
