image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
PoolesCavern2A.jpg,scenes,natural,0,,1back,50,1
Icebergrce.jpg,scenes,natural,0,,1back,50,1
crique_09_16_altavista.jpg,scenes,natural,0,,1back,50,1
CFD-BF-218-207-N.jpg,faces,female,0,,1back,50,1
CFD-LF-206-078-N.jpg,faces,female,0,,1back,50,1
cantaloupe02.jpg,objects,natural,0,,1back,50,1
fryingpan01.jpg,objects,manmade,1,,1back,50,1
fryingpan01.jpg,objects,manmade,1,,1back,50,2
CFD-BM-001-014-N.jpg,faces,male,1,,1back,50,1
CFD-BM-001-014-N.jpg,faces,male,1,,1back,50,2
CFD-WM-249-239-N.jpg,faces,male,1,,1back,50,1
CFD-WM-249-239-N.jpg,faces,male,1,,1back,50,2
cactusfruit.jpg,objects,natural,1,,1back,50,1
cactusfruit.jpg,objects,natural,1,,1back,50,2
FreeFoto_beach_20_3.jpg,scenes,natural,0,,1back,50,1
dormer.jpg,objects,manmade,1,,1back,50,1
dormer.jpg,objects,manmade,1,,1back,50,2
plum01.jpg,objects,natural,1,,1back,50,1
plum01.jpg,objects,natural,1,,1back,50,2
Tennisfacilities-1.jpg,scenes,manmade,0,,1back,50,1
toothbrush04a.jpg,objects,manmade,1,,1back,50,1
toothbrush04a.jpg,objects,manmade,1,,1back,50,2
lynx02.jpg,objects,natural,1,,1back,50,1
lynx02.jpg,objects,natural,1,,1back,50,2
t_676099.jpg,scenes,manmade,0,,1back,50,1
stuffedpuffin.jpg,objects,manmade,0,,1back,50,1
CaravanBar.jpg,scenes,manmade,0,,1back,50,1
CFD-AF-219-106-N.jpg,faces,female,0,,1back,50,1
CFD-BF-030-002-N.jpg,faces,female,0,,1back,50,1
CFD-LF-244-096-N.jpg,faces,female,0,,1back,50,1
ladle01b.jpg,objects,manmade,1,,1back,50,1
ladle01b.jpg,objects,manmade,1,,1back,50,2
CFD-BF-238-190-N.jpg,faces,female,0,,1back,50,1
FreeFoto_mountain_7_1.jpg,scenes,natural,0,,1back,50,1
Qumran_Cave_4_interior_51-31tb_wr.jpg,scenes,natural,1,,1back,50,1
Qumran_Cave_4_interior_51-31tb_wr.jpg,scenes,natural,1,,1back,50,2
till_gravel_underwater-2.jpg,scenes,natural,1,,1back,50,1
till_gravel_underwater-2.jpg,scenes,natural,1,,1back,50,2
FreeFoto_mountain_7_36.jpg,scenes,natural,0,,1back,50,1
wheel01.jpg,objects,manmade,0,,1back,50,1
CFD-AF-254-167-N.jpg,faces,female,0,,1back,50,1
CFD-BF-207-004-N.jpg,faces,female,0,,1back,50,1
build857.jpg,scenes,manmade,1,,1back,50,1
build857.jpg,scenes,manmade,1,,1back,50,2
plant05b.jpg,objects,natural,0,,1back,50,1
pen04a.jpg,objects,manmade,0,,1back,50,1
cloud.jpg,objects,natural,0,,1back,50,1
CFD-AF-228-173-N.jpg,faces,female,0,,1back,50,1
CFD-AF-224-026-N.jpg,faces,female,0,,1back,50,1
locker.jpg,objects,manmade,0,,1back,50,1
CFD-WM-220-068-N.jpg,faces,male,0,,1back,50,1
supermarche33-1.jpg,scenes,manmade,0,,1back,50,1
CFD-BM-025-035-N.jpg,faces,male,0,,1back,50,1
Cemetery-871.jpg,scenes,manmade,0,,1back,50,1
egg02.jpg,objects,natural,0,,1back,50,1
