image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
giftbag01a.jpg,objects,manmade,0,,1back,155,1
1147453287.jpg,scenes,natural,1,,1back,155,1
1147453287.jpg,scenes,natural,1,,1back,155,2
forest_01_01_ask.jpg,scenes,natural,0,,1back,155,1
oyster01.jpg,objects,natural,1,,1back,155,1
oyster01.jpg,objects,natural,1,,1back,155,2
FreeFoto_beach_20_3.jpg,scenes,natural,1,,1back,155,1
FreeFoto_beach_20_3.jpg,scenes,natural,1,,1back,155,2
CFD-LF-220-120-N.jpg,faces,female,1,,1back,155,1
CFD-LF-220-120-N.jpg,faces,female,1,,1back,155,2
c_791076.jpg,scenes,manmade,1,,1back,155,1
c_791076.jpg,scenes,manmade,1,,1back,155,2
RedBarn_S2.jpg,scenes,manmade,0,,1back,155,1
CFD-WF-234-086-N.jpg,faces,female,0,,1back,155,1
CFD-LF-225-164-N.jpg,faces,female,1,,1back,155,1
CFD-LF-225-164-N.jpg,faces,female,1,,1back,155,2
CFD-AF-221-147-N.jpg,faces,female,0,,1back,155,1
parrot01.jpg,objects,natural,1,,1back,155,1
parrot01.jpg,objects,natural,1,,1back,155,2
popo11.jpg,scenes,natural,0,,1back,155,1
locker.jpg,objects,manmade,1,,1back,155,1
locker.jpg,objects,manmade,1,,1back,155,2
CFD-BM-242-233-N.jpg,faces,male,0,,1back,155,1
jade_iceberg2.jpg,scenes,natural,0,,1back,155,1
overalls.jpg,objects,manmade,0,,1back,155,1
15909-pool-area.jpg,scenes,manmade,0,,1back,155,1
bost361.jpg,scenes,manmade,0,,1back,155,1
wheel01.jpg,objects,manmade,0,,1back,155,1
int3.jpg,scenes,manmade,0,,1back,155,1
porcupine.jpg,objects,natural,1,,1back,155,1
porcupine.jpg,objects,natural,1,,1back,155,2
CFD-WM-012-001-N.jpg,faces,male,0,,1back,155,1
peanut02.jpg,objects,natural,0,,1back,155,1
CFD-AF-229-160-N.jpg,faces,female,0,,1back,155,1
calanques_07_13_google.jpg,scenes,natural,1,,1back,155,1
calanques_07_13_google.jpg,scenes,natural,1,,1back,155,2
1bli6790.jpg,scenes,manmade,1,,1back,155,1
1bli6790.jpg,scenes,manmade,1,,1back,155,2
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,0,,1back,155,1
ginger.jpg,objects,natural,0,,1back,155,1
CFD-LM-250-077-N.jpg,faces,male,0,,1back,155,1
CFD-AF-234-208-N.jpg,faces,female,0,,1back,155,1
lawnmowertractor.jpg,objects,manmade,0,,1back,155,1
CFD-WF-229-004-N.jpg,faces,female,0,,1back,155,1
CFD-WF-244-163-N.jpg,faces,female,1,,1back,155,1
CFD-WF-244-163-N.jpg,faces,female,1,,1back,155,2
plum01.jpg,objects,natural,1,,1back,155,1
plum01.jpg,objects,natural,1,,1back,155,2
glassescase.jpg,objects,manmade,0,,1back,155,1
canyon_04_05_askl.jpg,scenes,natural,1,,1back,155,1
canyon_04_05_askl.jpg,scenes,natural,1,,1back,155,2
CFD-LF-231-260-N.jpg,faces,female,1,,1back,155,1
CFD-LF-231-260-N.jpg,faces,female,1,,1back,155,2
151815.jpg,scenes,manmade,0,,1back,155,1
scale01b.jpg,objects,manmade,1,,1back,155,1
scale01b.jpg,objects,manmade,1,,1back,155,2
beach_138_10_flickr.jpg,scenes,natural,0,,1back,155,1
CFD-BM-247-240-N.jpg,faces,male,1,,1back,155,1
CFD-BM-247-240-N.jpg,faces,male,1,,1back,155,2
CFD-AM-234-355-N.jpg,faces,male,0,,1back,155,1
CFD-WM-243-107-N.jpg,faces,male,1,,1back,155,1
CFD-WM-243-107-N.jpg,faces,male,1,,1back,155,2
barnowl.jpg,objects,natural,0,,1back,155,1
Campsite23.jpg,scenes,manmade,1,,1back,155,1
Campsite23.jpg,scenes,manmade,1,,1back,155,2
macaque.jpg,objects,natural,0,,1back,155,1
scrubbingbrush04b.jpg,objects,manmade,0,,1back,155,1
calanques_22_13_altavista.jpg,scenes,natural,0,,1back,155,1
cdMC745.jpg,scenes,natural,0,,1back,155,1
room317.jpg,scenes,manmade,1,,1back,155,1
room317.jpg,scenes,manmade,1,,1back,155,2
noisemaker.jpg,objects,manmade,0,,1back,155,1
compactpowder.jpg,objects,manmade,1,,1back,155,1
compactpowder.jpg,objects,manmade,1,,1back,155,2
baguette02b.jpg,objects,manmade,0,,1back,155,1
CFD-BF-031-002-N.jpg,faces,female,0,,1back,155,1
CFD-AF-217-155-N.jpg,faces,female,0,,1back,155,1
CFD-LM-220-329-N.jpg,faces,male,0,,1back,155,1
CFD-AF-230-193-N.jpg,faces,female,0,,1back,155,1
scissors09.jpg,objects,manmade,1,,1back,155,1
scissors09.jpg,objects,manmade,1,,1back,155,2
door.jpg,objects,manmade,0,,1back,155,1
seashell02.jpg,objects,natural,0,,1back,155,1
CFD-BM-239-136-N.jpg,faces,male,1,,1back,155,1
CFD-BM-239-136-N.jpg,faces,male,1,,1back,155,2
paloduro02.jpg,scenes,natural,1,,1back,155,1
paloduro02.jpg,scenes,natural,1,,1back,155,2
CFD-AM-216-114-N.jpg,faces,male,0,,1back,155,1
CFD-WM-239-128-N.jpg,faces,male,0,,1back,155,1
CFD-WM-249-239-N.jpg,faces,male,0,,1back,155,1
