image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
electricmixer.jpg,objects,manmade,0,,1back,75,1
CFD-BF-050-003-N.jpg,faces,female,1,,1back,75,1
CFD-BF-050-003-N.jpg,faces,female,1,,1back,75,2
tiger01.jpg,objects,natural,0,,1back,75,1
CFD-BM-249-235-N.jpg,faces,male,0,,1back,75,1
CFD-LM-220-329-N.jpg,faces,male,1,,1back,75,1
CFD-LM-220-329-N.jpg,faces,male,1,,1back,75,2
lightbulb02b.jpg,objects,manmade,0,,1back,75,1
CFD-AM-250-149-N.jpg,faces,male,1,,1back,75,1
CFD-AM-250-149-N.jpg,faces,male,1,,1back,75,2
mb_0494.jpg,scenes,natural,0,,1back,75,1
CFD-WM-203-023-N.jpg,faces,male,0,,1back,75,1
513754597_1459db012a.jpg,scenes,manmade,0,,1back,75,1
redfox.jpg,objects,natural,0,,1back,75,1
image12.jpg,scenes,natural,0,,1back,75,1
616739082_d546057033.jpg,scenes,manmade,1,,1back,75,1
616739082_d546057033.jpg,scenes,manmade,1,,1back,75,2
land145.jpg,scenes,natural,1,,1back,75,1
land145.jpg,scenes,natural,1,,1back,75,2
CFD-BF-010-001-N.jpg,faces,female,0,,1back,75,1
mountain86.jpg,scenes,natural,0,,1back,75,1
CFD-AM-224-126-N.jpg,faces,male,0,,1back,75,1
CFD-AF-205-155-N.jpg,faces,female,0,,1back,75,1
cdMC727.jpg,scenes,natural,1,,1back,75,1
cdMC727.jpg,scenes,natural,1,,1back,75,2
CFD-AF-219-106-N.jpg,faces,female,1,,1back,75,1
CFD-AF-219-106-N.jpg,faces,female,1,,1back,75,2
paloduro02.jpg,scenes,natural,0,,1back,75,1
Outdoor-Playground-KXB01-001-.jpg,scenes,manmade,0,,1back,75,1
build857.jpg,scenes,manmade,0,,1back,75,1
peanut02.jpg,objects,natural,0,,1back,75,1
va_02_03_7115_16_l.jpg,scenes,manmade,0,,1back,75,1
url3.jpg,scenes,manmade,0,,1back,75,1
Ruisseau45.jpg,scenes,natural,0,,1back,75,1
CFD-LF-209-072-N.jpg,faces,female,1,,1back,75,1
CFD-LF-209-072-N.jpg,faces,female,1,,1back,75,2
cav3e.jpg,scenes,natural,1,,1back,75,1
cav3e.jpg,scenes,natural,1,,1back,75,2
DVP4969281_P.jpg,scenes,natural,1,,1back,75,1
DVP4969281_P.jpg,scenes,natural,1,,1back,75,2
