image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
NA002572.jpg,scenes,natural,0,,2back,18,1
CFD-WF-008-002-N.jpg,faces,female,0,,2back,18,1
flugglehorn.jpg,objects,manmade,0,,2back,18,1
morningstar.jpg,objects,natural,1,,2back,18,1
tiger02.jpg,objects,natural,0,,2back,18,1
morningstar.jpg,objects,natural,1,,2back,18,2
CFD-BF-228-212-N.jpg,faces,female,1,,2back,18,1
CFD-AF-235-170-N.jpg,faces,female,0,,2back,18,1
CFD-BF-228-212-N.jpg,faces,female,1,,2back,18,2
FreeFoto_castle_35_37.jpg,scenes,manmade,0,,2back,18,1
ram.jpg,objects,natural,1,,2back,18,1
CFD-AF-205-155-N.jpg,faces,female,1,,2back,18,1
ram.jpg,objects,natural,1,,2back,18,2
CFD-AF-205-155-N.jpg,faces,female,1,,2back,18,2
sandcastle.jpg,objects,manmade,1,,2back,18,1
hairdryer01a.jpg,objects,manmade,1,,2back,18,1
sandcastle.jpg,objects,manmade,1,,2back,18,2
hairdryer01a.jpg,objects,manmade,1,,2back,18,2
CFD-WF-227-002-N.jpg,faces,female,0,,2back,18,1
CFD-BM-230-232-N.jpg,faces,male,1,,2back,18,1
walnut01b.jpg,objects,natural,0,,2back,18,1
CFD-BM-230-232-N.jpg,faces,male,1,,2back,18,2
land364.jpg,scenes,natural,0,,2back,18,1
11081stream.jpg,scenes,natural,0,,2back,18,1
b_371057.jpg,scenes,natural,0,,2back,18,1
CFD-BF-200-080-N.jpg,faces,female,0,,2back,18,1
CFD-LF-247-051-N.jpg,faces,female,0,,2back,18,1
CFD-BM-044-001-N.jpg,faces,male,1,,2back,18,1
CFD-WF-208-068-N.jpg,faces,female,0,,2back,18,1
CFD-BM-044-001-N.jpg,faces,male,1,,2back,18,2
CFD-BM-208-065-N.jpg,faces,male,0,,2back,18,1
FreeFoto_coast_2_18.jpg,scenes,natural,1,,2back,18,1
CFD-WF-219-038-N.jpg,faces,female,0,,2back,18,1
FreeFoto_coast_2_18.jpg,scenes,natural,1,,2back,18,2
