image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-WF-221-005-N.jpg,faces,female,0,,2back,163,1
bolt01b.jpg,objects,manmade,0,,2back,163,1
land662.jpg,scenes,natural,0,,2back,163,1
FreeFoto_beach_1_17.jpg,scenes,natural,1,,2back,163,1
screw02.jpg,objects,manmade,0,,2back,163,1
FreeFoto_beach_1_17.jpg,scenes,natural,1,,2back,163,2
CFD-LM-224-162-N.jpg,faces,male,0,,2back,163,1
CFD-BM-208-065-N.jpg,faces,male,1,,2back,163,1
weight04c.jpg,objects,manmade,0,,2back,163,1
CFD-BM-208-065-N.jpg,faces,male,1,,2back,163,2
CFD-LF-246-129-N.jpg,faces,female,1,,2back,163,1
CFD-LF-227-054-N.jpg,faces,female,0,,2back,163,1
CFD-LF-246-129-N.jpg,faces,female,1,,2back,163,2
web_VolcanTungurahua.jpg,scenes,natural,0,,2back,163,1
CFD-WF-237-067-N.jpg,faces,female,0,,2back,163,1
WilliamsStreamOutlet1.jpg,scenes,natural,1,,2back,163,1
CFD-WF-017-003-N.jpg,faces,female,0,,2back,163,1
WilliamsStreamOutlet1.jpg,scenes,natural,1,,2back,163,2
senedd-construction-site-200803-th-2.jpg,scenes,manmade,0,,2back,163,1
stuffedpuffin.jpg,objects,manmade,1,,2back,163,1
sailboat.jpg,objects,manmade,1,,2back,163,1
stuffedpuffin.jpg,objects,manmade,1,,2back,163,2
sailboat.jpg,objects,manmade,1,,2back,163,2
plum02.jpg,objects,natural,1,,2back,163,1
n457008.jpg,scenes,manmade,0,,2back,163,1
plum02.jpg,objects,natural,1,,2back,163,2
CFD-WM-009-002-N.jpg,faces,male,1,,2back,163,1
land161.jpg,scenes,natural,0,,2back,163,1
CFD-WM-009-002-N.jpg,faces,male,1,,2back,163,2
lynx01.jpg,objects,natural,1,,2back,163,1
jeep.jpg,objects,manmade,1,,2back,163,1
lynx01.jpg,objects,natural,1,,2back,163,2
jeep.jpg,objects,manmade,1,,2back,163,2
CFD-AF-221-147-N.jpg,faces,female,1,,2back,163,1
Off-Library.jpg,scenes,manmade,0,,2back,163,1
CFD-AF-221-147-N.jpg,faces,female,1,,2back,163,2
CFD-BF-236-177-N.jpg,faces,female,1,,2back,163,1
CFD-BF-001-025-N.jpg,faces,female,0,,2back,163,1
CFD-BF-236-177-N.jpg,faces,female,1,,2back,163,2
CFD-AF-242-158-N.jpg,faces,female,0,,2back,163,1
umbrella01.jpg,objects,manmade,0,,2back,163,1
mechanicalpencil02.jpg,objects,manmade,0,,2back,163,1
nametag01a.jpg,objects,manmade,0,,2back,163,1
GymInt1.jpg,scenes,manmade,0,,2back,163,1
CFD-LF-225-164-N.jpg,faces,female,0,,2back,163,1
CFD-BM-019-002-N.jpg,faces,male,1,,2back,163,1
calanques_07_13_google.jpg,scenes,natural,0,,2back,163,1
CFD-BM-019-002-N.jpg,faces,male,1,,2back,163,2
CFD-BM-241-235-N.jpg,faces,male,0,,2back,163,1
CFD-WM-257-161-N.jpg,faces,male,0,,2back,163,1
index1.jpg,scenes,natural,1,,2back,163,1
studio643.jpg,scenes,manmade,0,,2back,163,1
index1.jpg,scenes,natural,1,,2back,163,2
214classroom.jpg,scenes,manmade,1,,2back,163,1
macaque.jpg,objects,natural,1,,2back,163,1
214classroom.jpg,scenes,manmade,1,,2back,163,2
macaque.jpg,objects,natural,1,,2back,163,2
plant09.jpg,objects,natural,0,,2back,163,1
