image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-WM-203-023-N.jpg,faces,male,1,,1back,136,1
CFD-WM-203-023-N.jpg,faces,male,1,,1back,136,2
seafoodbuffet.jpg,scenes,manmade,0,,1back,136,1
medal02a.jpg,objects,manmade,0,,1back,136,1
CFD-LM-239-075-N.jpg,faces,male,1,,1back,136,1
CFD-LM-239-075-N.jpg,faces,male,1,,1back,136,2
gym2.jpg,scenes,manmade,0,,1back,136,1
private21.jpg,scenes,manmade,1,,1back,136,1
private21.jpg,scenes,manmade,1,,1back,136,2
baguette02b.jpg,objects,manmade,1,,1back,136,1
baguette02b.jpg,objects,manmade,1,,1back,136,2
LS009898.jpg,scenes,manmade,0,,1back,136,1
electricguitar01.jpg,objects,manmade,1,,1back,136,1
electricguitar01.jpg,objects,manmade,1,,1back,136,2
CFD-BF-248-149-N.jpg,faces,female,0,,1back,136,1
ram.jpg,objects,natural,0,,1back,136,1
syringe01.jpg,objects,manmade,0,,1back,136,1
seashell01.jpg,objects,natural,0,,1back,136,1
NA004783.jpg,scenes,natural,1,,1back,136,1
NA004783.jpg,scenes,natural,1,,1back,136,2
egg01b.jpg,objects,natural,0,,1back,136,1
rattle.jpg,objects,manmade,0,,1back,136,1
CFD-BM-249-235-N.jpg,faces,male,1,,1back,136,1
CFD-BM-249-235-N.jpg,faces,male,1,,1back,136,2
flowerwreath.jpg,objects,natural,1,,1back,136,1
flowerwreath.jpg,objects,natural,1,,1back,136,2
CFD-BM-235-226-N.jpg,faces,male,0,,1back,136,1
shrimp.jpg,objects,natural,0,,1back,136,1
CFD-BM-021-021-N.jpg,faces,male,0,,1back,136,1
CFD-BF-031-002-N.jpg,faces,female,1,,1back,136,1
CFD-BF-031-002-N.jpg,faces,female,1,,1back,136,2
Coastal-caveinchalkwithrubble.jpg,scenes,natural,0,,1back,136,1
brusselssprout.jpg,objects,natural,0,,1back,136,1
butterfly.jpg,objects,natural,0,,1back,136,1
canyon_02_03_ask.jpg,scenes,natural,0,,1back,136,1
bolt01b.jpg,objects,manmade,0,,1back,136,1
squirrel.jpg,objects,natural,0,,1back,136,1
cavepic6.jpg,scenes,natural,0,,1back,136,1
t_676099.jpg,scenes,manmade,1,,1back,136,1
t_676099.jpg,scenes,manmade,1,,1back,136,2
woodencrate03.jpg,objects,manmade,0,,1back,136,1
CFD-BF-226-119-N.jpg,faces,female,1,,1back,136,1
CFD-BF-226-119-N.jpg,faces,female,1,,1back,136,2
CFD-BM-019-002-N.jpg,faces,male,0,,1back,136,1
plant01.jpg,objects,natural,0,,1back,136,1
land645.jpg,scenes,natural,0,,1back,136,1
CFD-BF-238-190-N.jpg,faces,female,0,,1back,136,1
field_05_05_ask.jpg,scenes,natural,0,,1back,136,1
CFD-AF-229-160-N.jpg,faces,female,0,,1back,136,1
FreeFoto_forest_14_16.jpg,scenes,natural,0,,1back,136,1
3607308_scaled_416x312.jpg,scenes,manmade,0,,1back,136,1
CFD-BM-244-197-N.jpg,faces,male,0,,1back,136,1
calanques_07_13_google.jpg,scenes,natural,1,,1back,136,1
calanques_07_13_google.jpg,scenes,natural,1,,1back,136,2
CFD-WF-008-002-N.jpg,faces,female,0,,1back,136,1
CFD-BF-047-003-N.jpg,faces,female,1,,1back,136,1
CFD-BF-047-003-N.jpg,faces,female,1,,1back,136,2
AA005940.jpg,scenes,natural,0,,1back,136,1
A549048.jpg,scenes,manmade,0,,1back,136,1
