image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
CFD-LF-239-148-N.jpg,faces,female,1,,2back,181,1
CFD-LF-225-164-N.jpg,faces,female,0,,2back,181,1
CFD-LF-239-148-N.jpg,faces,female,1,,2back,181,2
cap01b.jpg,objects,manmade,1,,2back,181,1
CFD-BM-208-065-N.jpg,faces,male,1,,2back,181,1
cap01b.jpg,objects,manmade,1,,2back,181,2
CFD-BM-208-065-N.jpg,faces,male,1,,2back,181,2
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,1,,2back,181,1
pepper05a.jpg,objects,natural,0,,2back,181,1
1889095-Turtle_Island_Busuanga_Palawan-Palawan.jpg,scenes,natural,1,,2back,181,2
mountain86.jpg,scenes,natural,0,,2back,181,1
CFD-BM-203-001-N.jpg,faces,male,0,,2back,181,1
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,181,1
setsquare.jpg,objects,manmade,1,,2back,181,1
ks_sky_truck-793694.jpg,scenes,natural,1,,2back,181,2
setsquare.jpg,objects,manmade,1,,2back,181,2
xctkiig4632sm9ac.jpg,scenes,natural,0,,2back,181,1
duck01.jpg,objects,natural,1,,2back,181,1
namibiefishriver03.jpg,scenes,natural,1,,2back,181,1
duck01.jpg,objects,natural,1,,2back,181,2
namibiefishriver03.jpg,scenes,natural,1,,2back,181,2
flipflop01a.jpg,objects,manmade,0,,2back,181,1
wheel01.jpg,objects,manmade,0,,2back,181,1
beach_26_07_flickr.jpg,scenes,natural,0,,2back,181,1
446598270_7894706047.jpg,scenes,natural,0,,2back,181,1
CFD-AM-215-120-N.jpg,faces,male,1,,2back,181,1
FreeFoto_coast_2_13.jpg,scenes,natural,0,,2back,181,1
CFD-AM-215-120-N.jpg,faces,male,1,,2back,181,2
watch03a.jpg,objects,manmade,0,,2back,181,1
warehouse-002.jpg,scenes,manmade,0,,2back,181,1
canyon_04_05_askl.jpg,scenes,natural,0,,2back,181,1
bazooka.jpg,objects,manmade,0,,2back,181,1
CFD-WM-243-107-N.jpg,faces,male,1,,2back,181,1
CFD-LM-221-216-N.jpg,faces,male,0,,2back,181,1
CFD-WM-243-107-N.jpg,faces,male,1,,2back,181,2
CFD-BM-228-145-N.jpg,faces,male,1,,2back,181,1
CFD-LM-247-095-N.jpg,faces,male,0,,2back,181,1
CFD-BM-228-145-N.jpg,faces,male,1,,2back,181,2
smallsp007.jpg,scenes,manmade,0,,2back,181,1
plant05b.jpg,objects,natural,0,,2back,181,1
CFD-AF-229-160-N.jpg,faces,female,0,,2back,181,1
medal02a.jpg,objects,manmade,1,,2back,181,1
CFD-AF-238-185-N.jpg,faces,female,1,,2back,181,1
medal02a.jpg,objects,manmade,1,,2back,181,2
CFD-AF-238-185-N.jpg,faces,female,1,,2back,181,2
natu138.jpg,scenes,natural,1,,2back,181,1
rawchicken.jpg,objects,natural,0,,2back,181,1
natu138.jpg,scenes,natural,1,,2back,181,2
finishedbarn.jpg,scenes,manmade,0,,2back,181,1
stapler03a.jpg,objects,manmade,0,,2back,181,1
grape01.jpg,objects,natural,0,,2back,181,1
calanques_07_13_google.jpg,scenes,natural,1,,2back,181,1
CFD-WF-023-003-N.jpg,faces,female,0,,2back,181,1
calanques_07_13_google.jpg,scenes,natural,1,,2back,181,2
