image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
visoterra-cimetiere-d-arlington-1494-1.jpg,scenes,manmade,0,,1back,25,1
CFD-BF-246-170-N.jpg,faces,female,0,,1back,25,1
FreeFoto_mountain_6_42.jpg,scenes,natural,0,,1back,25,1
CFD-BF-001-025-N.jpg,faces,female,1,,1back,25,1
CFD-BF-001-025-N.jpg,faces,female,1,,1back,25,2
CFD-BF-010-001-N.jpg,faces,female,0,,1back,25,1
giftbow04.jpg,objects,manmade,0,,1back,25,1
CFD-AF-230-193-N.jpg,faces,female,0,,1back,25,1
archi151.jpg,scenes,manmade,0,,1back,25,1
CFD-WF-219-038-N.jpg,faces,female,0,,1back,25,1
b_371057.jpg,scenes,natural,0,,1back,25,1
muskox.jpg,objects,natural,0,,1back,25,1
caulking.jpg,objects,manmade,0,,1back,25,1
CFD-WF-201-156-N.jpg,faces,female,0,,1back,25,1
pen04a.jpg,objects,manmade,0,,1back,25,1
12first_campsite.jpg,scenes,manmade,1,,1back,25,1
12first_campsite.jpg,scenes,manmade,1,,1back,25,2
headphones03c.jpg,objects,manmade,0,,1back,25,1
medal02a.jpg,objects,manmade,0,,1back,25,1
CFD-WF-242-001-N.jpg,faces,female,0,,1back,25,1
CFD-BM-037-033-N.jpg,faces,male,0,,1back,25,1
mb_0494.jpg,scenes,natural,0,,1back,25,1
computermouse02b.jpg,objects,manmade,1,,1back,25,1
computermouse02b.jpg,objects,manmade,1,,1back,25,2
CFD-AF-232-078-N.jpg,faces,female,0,,1back,25,1
level01a.jpg,objects,manmade,0,,1back,25,1
DVP4969281_P.jpg,scenes,natural,0,,1back,25,1
studio643.jpg,scenes,manmade,0,,1back,25,1
CFD-WM-232-070-N.jpg,faces,male,1,,1back,25,1
CFD-WM-232-070-N.jpg,faces,male,1,,1back,25,2
rattle.jpg,objects,manmade,0,,1back,25,1
CFD-BF-223-250-N.jpg,faces,female,0,,1back,25,1
anise.jpg,objects,natural,0,,1back,25,1
CFD-BF-234-167-N.jpg,faces,female,0,,1back,25,1
cav3e.jpg,scenes,natural,0,,1back,25,1
FreeFoto_beach_1_17.jpg,scenes,natural,1,,1back,25,1
FreeFoto_beach_1_17.jpg,scenes,natural,1,,1back,25,2
CFD-BF-034-002-N.jpg,faces,female,1,,1back,25,1
CFD-BF-034-002-N.jpg,faces,female,1,,1back,25,2
leaf04.jpg,objects,natural,0,,1back,25,1
CFD-LF-241-188-N.jpg,faces,female,0,,1back,25,1
CFD-LF-213-079-N.jpg,faces,female,1,,1back,25,1
CFD-LF-213-079-N.jpg,faces,female,1,,1back,25,2
CFD-WM-029-023-N.jpg,faces,male,0,,1back,25,1
amusement.jpg,scenes,manmade,1,,1back,25,1
amusement.jpg,scenes,manmade,1,,1back,25,2
siamesecat.jpg,objects,natural,0,,1back,25,1
CFD-BM-040-002-N.jpg,faces,male,0,,1back,25,1
CFD-LF-209-072-N.jpg,faces,female,1,,1back,25,1
CFD-LF-209-072-N.jpg,faces,female,1,,1back,25,2
bowlingalley.jpg,scenes,manmade,0,,1back,25,1
cloud.jpg,objects,natural,1,,1back,25,1
cloud.jpg,objects,natural,1,,1back,25,2
calanques_01_05_google.jpg,scenes,natural,1,,1back,25,1
calanques_01_05_google.jpg,scenes,natural,1,,1back,25,2
CFD-WF-010-004-N.jpg,faces,female,1,,1back,25,1
CFD-WF-010-004-N.jpg,faces,female,1,,1back,25,2
A549048.jpg,scenes,manmade,0,,1back,25,1
image12.jpg,scenes,natural,1,,1back,25,1
image12.jpg,scenes,natural,1,,1back,25,2
CFD-BM-216-088-N.jpg,faces,male,0,,1back,25,1
index1.jpg,scenes,natural,0,,1back,25,1
seal.jpg,objects,natural,1,,1back,25,1
seal.jpg,objects,natural,1,,1back,25,2
ladle01b.jpg,objects,manmade,0,,1back,25,1
FreeFoto_coast_2_18.jpg,scenes,natural,1,,1back,25,1
FreeFoto_coast_2_18.jpg,scenes,natural,1,,1back,25,2
CFD-LM-244-068-N.jpg,faces,male,0,,1back,25,1
CFD-WM-202-107-N.jpg,faces,male,0,,1back,25,1
pinecone02b.jpg,objects,natural,0,,1back,25,1
scrubbingbrush04b.jpg,objects,manmade,0,,1back,25,1
bazooka.jpg,objects,manmade,1,,1back,25,1
bazooka.jpg,objects,manmade,1,,1back,25,2
CFD-BM-041-035-N.jpg,faces,male,1,,1back,25,1
CFD-BM-041-035-N.jpg,faces,male,1,,1back,25,2
CFD-LM-202-072-N.jpg,faces,male,0,,1back,25,1
CFD-AF-219-106-N.jpg,faces,female,1,,1back,25,1
CFD-AF-219-106-N.jpg,faces,female,1,,1back,25,2
mar_antonius_eglise.jpg,scenes,manmade,1,,1back,25,1
mar_antonius_eglise.jpg,scenes,manmade,1,,1back,25,2
hoe.jpg,objects,manmade,1,,1back,25,1
hoe.jpg,objects,manmade,1,,1back,25,2
mammoth_cave.jpg,scenes,natural,1,,1back,25,1
mammoth_cave.jpg,scenes,natural,1,,1back,25,2
009iceberg.jpg,scenes,natural,1,,1back,25,1
009iceberg.jpg,scenes,natural,1,,1back,25,2
chessknight01.jpg,objects,manmade,1,,1back,25,1
chessknight01.jpg,objects,manmade,1,,1back,25,2
oyster01.jpg,objects,natural,0,,1back,25,1
watch03a.jpg,objects,manmade,0,,1back,25,1
CFD-BM-236-248-N.jpg,faces,male,0,,1back,25,1
xctkiig4632sm9ac.jpg,scenes,natural,0,,1back,25,1
CFD-AM-223-138-N.jpg,faces,male,0,,1back,25,1
hen.jpg,objects,natural,0,,1back,25,1
Santos_Campground.jpg,scenes,manmade,0,,1back,25,1
horseshoecrab.jpg,objects,natural,0,,1back,25,1
grape02.jpg,objects,natural,0,,1back,25,1
CFD-AM-217-085-N.jpg,faces,male,1,,1back,25,1
CFD-AM-217-085-N.jpg,faces,male,1,,1back,25,2
house_07_03_askl.jpg,scenes,manmade,1,,1back,25,1
house_07_03_askl.jpg,scenes,manmade,1,,1back,25,2
rose.jpg,objects,natural,1,,1back,25,1
rose.jpg,objects,natural,1,,1back,25,2
n457042.jpg,scenes,manmade,0,,1back,25,1
canyon_14_02_askl.jpg,scenes,natural,0,,1back,25,1
rice.jpg,objects,natural,0,,1back,25,1
FreeFoto_beach_24_43.jpg,scenes,natural,0,,1back,25,1
scarf.jpg,objects,manmade,0,,1back,25,1
cdmc1143.jpg,scenes,manmade,0,,1back,25,1
oyster02.jpg,objects,natural,0,,1back,25,1
calanques_17_05_google.jpg,scenes,natural,0,,1back,25,1
beach_11_02_ask.jpg,scenes,natural,0,,1back,25,1
peanut02.jpg,objects,natural,1,,1back,25,1
peanut02.jpg,objects,natural,1,,1back,25,2
pineapple01b.jpg,objects,natural,0,,1back,25,1
macaque.jpg,objects,natural,0,,1back,25,1
saw01b.jpg,objects,manmade,0,,1back,25,1
BruceMcAlpineIceberg-large.jpg,scenes,natural,0,,1back,25,1
peanut01.jpg,objects,natural,1,,1back,25,1
peanut01.jpg,objects,natural,1,,1back,25,2
GymInt1.jpg,scenes,manmade,0,,1back,25,1
CFD-BF-207-004-N.jpg,faces,female,0,,1back,25,1
b_791051.jpg,scenes,manmade,0,,1back,25,1
CFD-WM-244-003-N.jpg,faces,male,1,,1back,25,1
CFD-WM-244-003-N.jpg,faces,male,1,,1back,25,2
apron.jpg,objects,manmade,0,,1back,25,1
1bli6790.jpg,scenes,manmade,1,,1back,25,1
1bli6790.jpg,scenes,manmade,1,,1back,25,2
CFD-LM-231-214-N.jpg,faces,male,0,,1back,25,1
FreeFoto_beach_24_45.jpg,scenes,natural,0,,1back,25,1
a812069.jpg,scenes,manmade,0,,1back,25,1
stapler03a.jpg,objects,manmade,0,,1back,25,1
FreeFoto_beach_32_15.jpg,scenes,natural,0,,1back,25,1
starfish01.jpg,objects,natural,0,,1back,25,1
CFD-LM-252-076-N.jpg,faces,male,1,,1back,25,1
CFD-LM-252-076-N.jpg,faces,male,1,,1back,25,2
classroom-001.jpg,scenes,manmade,1,,1back,25,1
classroom-001.jpg,scenes,manmade,1,,1back,25,2
CFD-LF-254-125-N.jpg,faces,female,0,,1back,25,1
CFD-WM-020-001-N.jpg,faces,male,1,,1back,25,1
