image,category,subcategory,repeat,Unnamed: 3,task,block,presentation
classroom-001.jpg,scenes,manmade,0,,1back,128,1
CFD-LM-247-095-N.jpg,faces,male,0,,1back,128,1
Santos_Campground.jpg,scenes,manmade,0,,1back,128,1
CFD-BM-044-001-N.jpg,faces,male,0,,1back,128,1
Playground-2568.jpg,scenes,manmade,0,,1back,128,1
CFD-WM-256-138-N.jpg,faces,male,0,,1back,128,1
weight04c.jpg,objects,manmade,1,,1back,128,1
weight04c.jpg,objects,manmade,1,,1back,128,2
CFD-BM-232-213-N.jpg,faces,male,0,,1back,128,1
gaststaette1.jpg,scenes,manmade,0,,1back,128,1
bnine.jpg,scenes,natural,0,,1back,128,1
CFD-WM-203-023-N.jpg,faces,male,0,,1back,128,1
b_371057.jpg,scenes,natural,0,,1back,128,1
CFD-BF-248-149-N.jpg,faces,female,0,,1back,128,1
pitchfork.jpg,objects,manmade,0,,1back,128,1
CFD-AM-248-104-N.jpg,faces,male,1,,1back,128,1
CFD-AM-248-104-N.jpg,faces,male,1,,1back,128,2
CFD-BM-203-001-N.jpg,faces,male,0,,1back,128,1
CFD-BM-021-021-N.jpg,faces,male,1,,1back,128,1
CFD-BM-021-021-N.jpg,faces,male,1,,1back,128,2
tower_block_iceberg.jpg,scenes,natural,0,,1back,128,1
1217_2_1000BuroPerthConcertHall2.jpg,scenes,manmade,0,,1back,128,1
forest_01_01_google.jpg,scenes,natural,0,,1back,128,1
CFD-WF-005-010-N.jpg,faces,female,1,,1back,128,1
CFD-WF-005-010-N.jpg,faces,female,1,,1back,128,2
url3.jpg,scenes,manmade,1,,1back,128,1
url3.jpg,scenes,manmade,1,,1back,128,2
toothbrush04a.jpg,objects,manmade,0,,1back,128,1
CFD-WF-201-156-N.jpg,faces,female,0,,1back,128,1
pepper01.jpg,objects,natural,0,,1back,128,1
CFD-BF-030-002-N.jpg,faces,female,0,,1back,128,1
alligator.jpg,objects,natural,0,,1back,128,1
CFD-WM-012-001-N.jpg,faces,male,0,,1back,128,1
CFD-BM-218-132-N.jpg,faces,male,0,,1back,128,1
oneholepunch.jpg,objects,manmade,0,,1back,128,1
vulture.jpg,objects,natural,1,,1back,128,1
vulture.jpg,objects,natural,1,,1back,128,2
b_chute_moreau.jpg,scenes,natural,0,,1back,128,1
urinal.jpg,objects,manmade,0,,1back,128,1
CFD-LF-220-120-N.jpg,faces,female,0,,1back,128,1
interlockingbuildingblock01.jpg,objects,manmade,1,,1back,128,1
interlockingbuildingblock01.jpg,objects,manmade,1,,1back,128,2
cav3e.jpg,scenes,natural,1,,1back,128,1
cav3e.jpg,scenes,natural,1,,1back,128,2
CFD-LM-231-214-N.jpg,faces,male,1,,1back,128,1
CFD-LM-231-214-N.jpg,faces,male,1,,1back,128,2
CFD-WF-237-067-N.jpg,faces,female,0,,1back,128,1
